"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",-0.158034189903508,0.171628782550142,-0.317500067568529,-0.458663433513443,86.23861318083,93.6671814657798,498.452448193149,0.97,0.2312,-6.4455,0,-0.2073,-0.1088,139,0,"MOOS_storm1_07_23_fDOM","MOOS"
"2","2",0.448831683168339,0.348261014671139,-0.500990099009913,0.781188118811974,139.672690909091,144.2636,498.452448193149,0.7755,0,9.0215,0,0.3489,0.5488,1221,0,"MOOS_storm1_07_23_SPC","MOOS"
"3","3",0.0606988878209516,0.314281825231029,-0.22724152135109,-0.523822600576683,6.31818181818182,12.9390909090909,498.452448193149,0.8523,0,1.3519,0.1826,-0.0295,0.1509,727,0.3903,"MOOS_storm1_07_23_turb","MOOS"
"4","4",-0.0337156445386267,0.208524009784877,-0.418839627516506,-0.352525599459839,78.6746062336538,105.987034583827,801.814209382263,0.881,1e-04,-1.1318,0.2632,-0.0936,0.0261,511,0.2239,"MOOS_storm2_07_27_fDOM","MOOS"
"5","5",0.188467645891227,0.261068534701649,-0.285033743549039,0.50833664152441,95.3,118.2,801.814209382263,0.8927,3e-04,5.0534,0,0.1135,0.2634,1053,1e-04,"MOOS_storm2_07_27_SPC","MOOS"
"6","6",-0.24342217048873,0.198862095750882,NA,-0.598751341627489,3.94181818181818,64.0790909090909,801.814209382263,0.864,0,-8.5685,0,-0.3005,-0.1863,0,0,"MOOS_storm2_07_27_turb","MOOS"
"7","7",-0.135126403707006,0.154261491895034,-0.390797476709093,-0.566895683518688,93.0445016868848,106.494265526731,561.36128516762,0.8426,0,-6.1317,0,-0.1794,-0.0908,102,0,"MOOS_storm3a_08_06_fDOM","MOOS"
"8","8",0.637289562289541,0.260065853049848,-0.268518518518519,0.919191919191899,149.7,160.5,561.36128516762,0.7851,0,17.1535,0,0.5626,0.7119,1275,0,"MOOS_storm3a_08_06_SPC","MOOS"
"9","9",-0.239052969502408,0.251375175891821,0.865168539325843,-0.738009630818617,3.83,17.9890909090909,561.36128516762,0.7774,0,-6.6569,0,-0.3112,-0.1669,13,0,"MOOS_storm3a_08_06_turb","MOOS"
"10","10",-0.432068571578435,0.217026314721418,-0.126868294529623,-0.743524098577681,101.153806707548,145.221759749997,858.551345592724,0.8789,1e-04,-13.936,0,-0.4944,-0.3698,2,0,"MOOS_storm3b_08_08_fDOM","MOOS"
