"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",0.841960784313725,0.121262105663295,-0.235294117647059,0.92156862745098,23.4,28.5,923.592666666667,0.6426,0,48.6032,0,0.8071,0.8768,1275,0,"CARI_storm2a_06_19_NO3","CARI"
"2","2",-0.601289322698562,0.238416263472834,0.055190713620389,-0.981468725784104,75.7146666666667,160.886,923.592666666667,0.8382,0,-17.6541,0,-0.6697,-0.5328,0,0,"CARI_storm2a_06_19_fDOM","CARI"
"3","3",0.85343689770603,0.193880996960562,-0.118045995333805,0.964822409320794,52.2716666666667,75.274,923.592666666667,0.6157,0,30.813,0,0.7978,0.9091,1275,0,"CARI_storm2a_06_19_SPC","CARI"
"4","4",-0.309807459907895,0.277637350668111,0.0154162720057486,-0.939812849070779,-1.775,18.6363333333333,923.592666666667,0.7662,0,-7.8111,0,-0.3895,-0.2301,0,0,"CARI_storm2a_06_19_turb","CARI"
"5","5",0.168,0.269408497029334,0.177777777777778,0.477777777777778,22.4,26.9,1458.09666666667,0.9072,8e-04,4.3651,1e-04,0.0907,0.2453,1034,1e-04,"CARI_storm2b_06_20_NO3","CARI"
"6","6",0.470335333533848,0.287236494107421,0.17926201311882,0.88259299617546,40.904,56.505,1458.09666666667,0.9272,0.0043,11.4621,0,0.3879,0.5528,1270,0,"CARI_storm2b_06_20_SPC","CARI"
"7","7",-0.0928313315310688,0.181627470056383,-0.00440063935414396,-0.648404323767856,-1.01933333333333,392.711333333333,1458.09666666667,0.6791,0,-3.5778,8e-04,-0.145,-0.0407,325,0.0026,"CARI_storm2b_06_20_turb","CARI"
"8","8",0.2504,0.25563223583891,-0.28,0.539999999999999,25.8,28.3,1417.35933333333,0.8082,0,6.8567,0,0.177,0.3238,1152,0,"CARI_storm3_06_23_NO3","CARI"
"9","9",0.460336369147279,0.133860673389306,-0.479129380520759,0.619912245251432,45.508,57.0553333333333,1417.35933333333,0.883,1e-04,24.0725,0,0.4219,0.4988,1275,0,"CARI_storm3_06_23_SPC","CARI"
"10","10",-0.181014231096006,0.191804006067724,0.452846219201359,-0.610780704238648,-2.20666666666667,4.85533333333333,1417.35933333333,0.9134,0.0014,-6.6062,0,-0.2361,-0.126,91,0,"CARI_storm3_06_23_turb","CARI"
