"","DateTime","Site","Discharge","NO3","fDOM","SpCond","Turb","day"
"1",2020-07-27 08:00:00,"CARI",619.1,27.2,72.45,73,10.11,2020-07-27
"2",2020-07-27 08:15:00,"CARI",601.69,27.1,72.49,73.02,-4.44,2020-07-27
"3",2020-07-27 08:30:00,"CARI",623.06,27.1,72.42,73.03,-5.29,2020-07-27
"4",2020-07-27 08:45:00,"CARI",617.01,27.1,72.5,73.05,-5.33,2020-07-27
"5",2020-07-27 09:00:00,"CARI",627.85,27.1,72.58,73.05,-5.36,2020-07-27
"6",2020-07-27 09:15:00,"CARI",615.67,27,72.47,73.04,-5.29,2020-07-27
"7",2020-07-27 09:30:00,"CARI",625.3,27,72.65,73.07,-5.16,2020-07-27
"8",2020-07-27 09:45:00,"CARI",605.38,27,72.69,73.04,-5.35,2020-07-27
"9",2020-07-27 10:00:00,"CARI",615.28,27,72.62,72.98,-5.29,2020-07-27
"10",2020-07-27 10:15:00,"CARI",613.15,27,72.69,72.9,-5.51,2020-07-27
"11",2020-07-27 10:30:00,"CARI",616.41,26.9,72.76,72.8,-5.48,2020-07-27
"12",2020-07-27 10:45:00,"CARI",635.78,26.8,72.92,72.7,-5.39,2020-07-27
"13",2020-07-27 11:00:00,"CARI",634.21,26.8,72.88,72.57,-5.31,2020-07-27
"14",2020-07-27 11:15:00,"CARI",630.31,26.8,73.07,72.51,-4.9,2020-07-27
"15",2020-07-27 11:30:00,"CARI",627.25,26.7,72.95,72.45,-4.59,2020-07-27
"16",2020-07-27 11:45:00,"CARI",634.51,26.7,73.11,72.34,-5.28,2020-07-27
"17",2020-07-27 12:00:00,"CARI",632.26,26.6,73.47,72.13,-4.76,2020-07-27
"18",2020-07-27 12:15:00,"CARI",635.43,26.5,73.31,72.19,-4.69,2020-07-27
"19",2020-07-27 12:30:00,"CARI",649.67,26.4,73.69,72.05,-5.2,2020-07-27
"20",2020-07-27 12:45:00,"CARI",641.09,26.5,74,71.89,-5.16,2020-07-27
"21",2020-07-27 13:00:00,"CARI",653.87,26.2,74.03,71.84,-4.78,2020-07-27
"22",2020-07-27 13:15:00,"CARI",664.91,26.2,74.56,71.66,-4.98,2020-07-27
"23",2020-07-27 13:30:00,"CARI",670.78,26,75.01,71.51,-4.55,2020-07-27
"24",2020-07-27 13:45:00,"CARI",670.16,26,75.58,71.4,-4.74,2020-07-27
"25",2020-07-27 14:00:00,"CARI",676.56,25.9,76.27,71.31,-4.6,2020-07-27
"26",2020-07-27 14:15:00,"CARI",669.62,25.9,76.91,71.17,-4.41,2020-07-27
"27",2020-07-27 14:30:00,"CARI",674.68,25.9,77.65,70.98,-4.26,2020-07-27
"28",2020-07-27 14:45:00,"CARI",701.06,25.8,78.69,70.88,-4.44,2020-07-27
"29",2020-07-27 15:00:00,"CARI",704.43,25.8,79.82,70.74,-4.42,2020-07-27
"30",2020-07-27 15:15:00,"CARI",703.02,25.7,80.61,70.61,-4.12,2020-07-27
"31",2020-07-27 15:30:00,"CARI",714.83,25.6,81.77,70.43,-2.6,2020-07-27
"32",2020-07-27 15:45:00,"CARI",706.83,25.6,82.74,70.26,-3.02,2020-07-27
"33",2020-07-27 16:00:00,"CARI",720.35,25.6,83.62,70.09,-3.39,2020-07-27
"34",2020-07-27 16:15:00,"CARI",723.46,25.5,84.43,69.92,-2.87,2020-07-27
"35",2020-07-27 16:30:00,"CARI",706.73,25.5,85.44,69.81,-2.75,2020-07-27
"36",2020-07-27 16:45:00,"CARI",725.33,25.5,86.28,69.6,-1.35,2020-07-27
"37",2020-07-27 17:00:00,"CARI",716.07,25.5,87.21,69.51,-0.5,2020-07-27
"38",2020-07-27 17:15:00,"CARI",703.16,25.5,87.78,69.33,-0.95,2020-07-27
"39",2020-07-27 17:30:00,"CARI",734.53,25.5,88.43,69.19,-1,2020-07-27
"40",2020-07-27 17:45:00,"CARI",732.62,25.4,88.57,69.09,-2.93,2020-07-27
"41",2020-07-27 18:00:00,"CARI",708.82,25.4,88.94,68.98,-3.12,2020-07-27
"42",2020-07-27 18:15:00,"CARI",737.39,25.4,90.25,68.84,-2.68,2020-07-27
"43",2020-07-27 18:30:00,"CARI",731.11,25.4,90.93,68.73,-2.95,2020-07-27
"44",2020-07-27 18:45:00,"CARI",730.44,25.4,91.15,68.68,-3.39,2020-07-27
"45",2020-07-27 19:00:00,"CARI",739.41,25.4,91.59,68.61,-3.98,2020-07-27
"46",2020-07-27 19:15:00,"CARI",724.92,25.4,92.05,68.49,-4.03,2020-07-27
"47",2020-07-27 19:30:00,"CARI",727.62,25.4,92.63,68.42,-3.88,2020-07-27
"48",2020-07-27 19:45:00,"CARI",736.52,25.4,92.52,68.34,-4.21,2020-07-27
"49",2020-07-27 20:00:00,"CARI",728.75,25.4,93.05,68.3,-3.97,2020-07-27
"50",2020-07-27 20:15:00,"CARI",733.34,25.4,93.25,68.23,-3.81,2020-07-27
"51",2020-07-27 20:30:00,"CARI",730.57,25.3,93.23,68.17,-3.79,2020-07-27
"52",2020-07-27 20:45:00,"CARI",732.08,25.4,93.55,68.11,-4.28,2020-07-27
"53",2020-07-27 21:00:00,"CARI",735.5,25.4,93.73,68.06,-3.79,2020-07-27
"54",2020-07-27 21:15:00,"CARI",734.32,25.5,93.67,68.04,-4.28,2020-07-27
"55",2020-07-27 21:30:00,"CARI",738.4,25.5,94.09,68.01,-4.4,2020-07-27
"56",2020-07-27 21:45:00,"CARI",730.13,25.4,88.87,68.02,-4.3,2020-07-27
"57",2020-07-27 22:00:00,"CARI",731.4,25.4,94.05,67.97,-4.37,2020-07-27
"58",2020-07-27 22:15:00,"CARI",722.07,25.5,94.31,68.04,-4.31,2020-07-27
"59",2020-07-27 22:30:00,"CARI",722.83,25.6,94.48,68.02,-4.29,2020-07-27
"60",2020-07-27 22:45:00,"CARI",708.47,25.5,94.25,68.03,-4.28,2020-07-27
"61",2020-07-27 23:00:00,"CARI",727.99,25.6,94.37,68.03,-4.46,2020-07-27
"62",2020-07-27 23:15:00,"CARI",724.78,25.6,94.44,68.03,-4.5,2020-07-27
"63",2020-07-27 23:30:00,"CARI",712.37,25.6,94.39,68.1,-4.49,2020-07-27
"64",2020-07-27 23:45:00,"CARI",715.79,25.7,94.21,68.09,-4.52,2020-07-27
"65",2020-07-28 00:00:00,"CARI",722.19,25.7,94.47,68.14,-4.43,2020-07-28
"66",2020-07-28 00:15:00,"CARI",721.54,25.8,94.13,68.18,-4.54,2020-07-28
"67",2020-07-28 00:30:00,"CARI",711.86,25.8,94.35,68.19,-4.47,2020-07-28
"68",2020-07-28 00:45:00,"CARI",720.26,25.9,94.01,68.3,-4.68,2020-07-28
"69",2020-07-28 01:00:00,"CARI",719.63,25.8,94.28,68.26,-4.58,2020-07-28
"70",2020-07-28 01:15:00,"CARI",721.61,25.9,94.06,68.36,-4.38,2020-07-28
"71",2020-07-28 01:30:00,"CARI",708.91,25.9,93.88,68.43,-4.73,2020-07-28
"72",2020-07-28 01:45:00,"CARI",721.31,26,93.87,68.49,-4.64,2020-07-28
"73",2020-07-28 02:00:00,"CARI",698.25,26,93.86,68.5,-4.87,2020-07-28
"74",2020-07-28 02:15:00,"CARI",706.21,26,93.59,68.57,-4.83,2020-07-28
"75",2020-07-28 02:30:00,"CARI",700.03,26.1,93.64,68.58,-4.48,2020-07-28
"76",2020-07-28 02:45:00,"CARI",698.78,26.1,76.55,68.64,-4.5,2020-07-28
"77",2020-07-28 03:00:00,"CARI",712.47,26.2,93.22,68.66,-4.18,2020-07-28
