"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","DateTime","MeanDischarge","SpCond.uScm"
"1","STRT",2020-08-20 17:30:00,1175.70551270212,2020-08-20 08:00:00,54.02,125.272727272727,10.2627272727273,28.2776274567607,2020-08-20 17:30:00,1175.70551270212,125.272727272727
"2","STRT",2020-08-20 17:45:00,1166.61958569312,2020-08-20 08:00:00,55.23,125.418181818182,10.1209090909091,28.4303052470761,2020-08-20 17:45:00,1166.61958569312,125.418181818182
"3","STRT",2020-08-20 18:00:00,1179.00294213375,2020-08-20 08:00:00,56.7627272727273,125.481818181818,8.96727272727273,28.5104232954595,2020-08-20 18:00:00,1179.00294213375,125.481818181818
"4","STRT",2020-08-20 18:15:00,1202.12094029941,2020-08-20 08:00:00,56.8963636363636,125.618181818182,8.91545454545455,28.6003671422295,2020-08-20 18:15:00,1202.12094029941,125.618181818182
"5","STRT",2020-08-20 18:30:00,1189.46879676345,2020-08-20 08:00:00,56.9745454545455,125.754545454545,10.1045454545455,28.6502519648079,2020-08-20 18:30:00,1189.46879676345,125.754545454545
"6","STRT",2020-08-20 18:45:00,1208.7157991628,2020-08-20 08:00:00,57.1063636363636,125.772727272727,9.44727272727273,28.6192629083578,2020-08-20 18:45:00,1208.7157991628,125.772727272727
"7","STRT",2020-08-20 19:00:00,1253.57186787343,2020-08-20 08:00:00,57.2672727272727,126,9.61090909090909,28.6442053196469,2020-08-20 19:00:00,1253.57186787343,126
"8","STRT",2020-08-20 19:15:00,1267.60393903009,2020-08-20 08:00:00,57.7709090909091,126.363636363636,9.59272727272727,28.699380956741,2020-08-20 19:15:00,1267.60393903009,126.363636363636
"9","STRT",2020-08-20 19:30:00,1244.75472795987,2020-08-20 08:00:00,58.1072727272727,126.763636363636,9.37545454545455,28.8271163357674,2020-08-20 19:30:00,1244.75472795987,126.763636363636
"10","STRT",2020-08-20 19:45:00,1261.27786726202,2020-08-20 08:00:00,58.4,126.872727272727,9.52363636363636,28.9208393357631,2020-08-20 19:45:00,1261.27786726202,126.872727272727
"11","STRT",2020-08-20 20:00:00,1251.08079972782,2020-08-20 08:00:00,58.7481818181818,126.881818181818,10.1127272727273,29.0017132147915,2020-08-20 20:00:00,1251.08079972782,126.881818181818
"12","STRT",2020-08-20 20:15:00,1291.25951138634,2020-08-20 08:00:00,59.1409090909091,126.545454545455,10.5227272727273,28.9246184889887,2020-08-20 20:15:00,1291.25951138634,126.545454545455
"13","STRT",2020-08-20 20:30:00,1317.67493898369,2020-08-20 08:00:00,59.6727272727273,126.072727272727,10.6709090909091,28.8694428518944,2020-08-20 20:30:00,1317.67493898369,126.072727272727
"14","STRT",2020-08-20 20:45:00,1322.3522960358,2020-08-20 08:00:00,60.4163636363636,125.854545454545,10.9090909090909,28.8301396583479,2020-08-20 20:45:00,1322.3522960358,125.854545454545
"15","STRT",2020-08-20 21:00:00,1338.87543533806,2020-08-20 08:00:00,60.9645454545455,125.681818181818,10.9963636363636,28.9132810293118,2020-08-20 21:00:00,1338.87543533806,125.681818181818
"16","STRT",2020-08-20 21:15:00,1353.17629359005,2020-08-20 08:00:00,61.6918181818182,125.545454545455,10.8518181818182,28.8641520373786,2020-08-20 21:15:00,1353.17629359005,125.545454545455
"17","STRT",2020-08-20 21:30:00,1366.67079055595,2020-08-20 08:00:00,62.0372727272727,125.418181818182,11.3327272727273,28.788568972866,2020-08-20 21:30:00,1366.67079055595,125.418181818182
"18","STRT",2020-08-20 21:45:00,1348.49893653783,2020-08-20 08:00:00,62.5454545454545,125.336363636364,12.0490909090909,28.6774618680325,2020-08-20 21:45:00,1348.49893653783,125.336363636364
"19","STRT",2020-08-20 22:00:00,1365.55965003069,2020-08-20 08:00:00,63.0163636363636,125.072727272727,11.6845454545455,28.4930391906216,2020-08-20 22:00:00,1365.55965003069,125.072727272727
"20","STRT",2020-08-20 22:15:00,1360.88229297852,2020-08-20 08:00:00,64.0309090909091,124.681818181818,12.6945454545455,28.291232408373,2020-08-20 22:15:00,1360.88229297852,124.681818181818
"21","STRT",2020-08-20 22:30:00,1342.17286476976,2020-08-20 08:00:00,65.08,124.3,12.5645454545455,28.1710553357979,2020-08-20 22:30:00,1342.17286476976,124.3
"22","STRT",2020-08-20 22:45:00,1385.9177929553,2020-08-20 08:00:00,66.0645454545455,123.963636363636,12.3509090909091,28.0312266664496,2020-08-20 22:45:00,1385.9177929553,123.963636363636
"23","STRT",2020-08-20 23:00:00,1375.18315123045,2020-08-20 08:00:00,66.8063636363636,123.763636363636,11.96,27.9012237954878,2020-08-20 23:00:00,1375.18315123045,123.763636363636
"24","STRT",2020-08-20 23:15:00,1398.30114939599,2020-08-20 08:00:00,67.0772727272727,123.736363636364,11.9972727272727,27.8384898519424,2020-08-20 23:15:00,1398.30114939599,123.736363636364
"25","STRT",2020-08-20 23:30:00,1493.22821806022,2020-08-20 08:00:00,68.3854545454546,123.654545454545,12.4318181818182,27.8127916100081,2020-08-20 23:30:00,1493.22821806022,123.654545454545
"26","STRT",2020-08-20 23:45:00,1601.6497836904,2020-08-20 08:00:00,67.8054545454546,123.018181818182,16.0072727272727,28.0266916825789,2020-08-20 23:45:00,1601.6497836904,123.018181818182
"27","STRT",2020-08-21 00:00:00,1552.38514502282,2020-08-20 08:00:00,65.9172727272727,122.554545454545,22.8327272727273,28.1823927954748,2020-08-21 00:00:00,1552.38514502282,122.554545454545
