"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","MeanDischarge","DateTime","fDOM.RFU","SpCond.uScm"
"1","POKE",2020-09-04 07:15:00,693.838247804437,2020-09-03 08:00:00,48.6245454545455,104.781818181818,8.30363636363636,26.6002917057998,693.838247804437,2020-09-04 07:15:00,48.6245454545455,104.781818181818
"2","POKE",2020-09-04 07:30:00,688.171538394177,2020-09-03 08:00:00,48.9563636363636,104.754545454545,6.85272727272727,26.5863607793781,688.171538394177,2020-09-04 07:30:00,48.9563636363636,104.754545454545
"3","POKE",2020-09-04 07:45:00,693.838247804437,2020-09-03 08:00:00,48.9245454545455,104.672727272727,7.08454545454545,26.5419559514092,693.838247804437,2020-09-04 07:45:00,48.9245454545455,104.672727272727
"4","POKE",2020-09-04 08:00:00,696.671602509567,2020-09-04 08:00:00,49.12,104.672727272727,6.71545454545455,26.5576282436335,696.671602509567,2020-09-04 08:00:00,49.12,104.672727272727
"5","POKE",2020-09-04 08:15:00,693.838247804437,2020-09-04 08:00:00,49.1509090909091,104.572727272727,7.33,26.5384732198039,693.838247804437,2020-09-04 08:15:00,49.1509090909091,104.572727272727
"6","POKE",2020-09-04 08:30:00,702.338311919826,2020-09-04 08:00:00,49.3463636363636,104.545454545455,7.21454545454545,26.5184475130727,702.338311919826,2020-09-04 08:30:00,49.3463636363636,104.545454545455
"7","POKE",2020-09-04 08:45:00,702.338311919826,2020-09-04 08:00:00,49.5145454545455,104.481818181818,6.95727272727273,26.4296378571348,702.338311919826,2020-09-04 08:45:00,49.5145454545455,104.481818181818
"8","POKE",2020-09-04 09:00:00,702.338311919826,2020-09-04 08:00:00,49.7227272727273,104.472727272727,6.42181818181818,26.4383446861484,702.338311919826,2020-09-04 09:00:00,49.7227272727273,104.472727272727
"9","POKE",2020-09-04 09:15:00,710.838376035215,2020-09-04 08:00:00,49.9663636363636,104.454545454545,6.48363636363636,26.4096121504038,710.838376035215,2020-09-04 09:15:00,49.9663636363636,104.454545454545
"10","POKE",2020-09-04 09:30:00,708.005021330086,2020-09-04 08:00:00,50.0490909090909,104.4,6.61272727272727,26.393069175278,708.005021330086,2020-09-04 09:30:00,50.0490909090909,104.4
"11","POKE",2020-09-04 09:45:00,705.171666624956,2020-09-04 08:00:00,50.1218181818182,104.372727272727,6.39272727272727,26.3695607369415,705.171666624956,2020-09-04 09:45:00,50.1218181818182,104.372727272727
"12","POKE",2020-09-04 10:00:00,710.838376035215,2020-09-04 08:00:00,50.3327272727273,104.354545454545,6.27909090909091,26.328638640578,710.838376035215,2020-09-04 10:00:00,50.3327272727273,104.354545454545
"13","POKE",2020-09-04 10:15:00,716.505085445358,2020-09-04 08:00:00,50.2972727272727,104.281818181818,6.43363636363636,26.3382161524928,716.505085445358,2020-09-04 10:15:00,50.2972727272727,104.281818181818
"14","POKE",2020-09-04 10:30:00,727.838504265877,2020-09-04 08:00:00,50.4263636363636,104.263636363636,6.27181818181818,26.3190611286632,727.838504265877,2020-09-04 10:30:00,50.4263636363636,104.263636363636
"15","POKE",2020-09-04 10:45:00,722.171794855618,2020-09-04 08:00:00,50.5363636363636,104.172727272727,6.36545454545455,26.2581133255685,722.171794855618,2020-09-04 10:45:00,50.5363636363636,104.172727272727
"16","POKE",2020-09-04 11:00:00,725.005149560748,2020-09-04 08:00:00,50.7509090909091,104.154545454545,5.98636363636364,26.2198032779091,725.005149560748,2020-09-04 11:00:00,50.7509090909091,104.154545454545
