"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","MeanDischarge","DateTime"
"1","FRCH",2020-07-16 06:45:00,788.187205583119,2020-07-15 08:00:00,59.8936363636364,71,16.0063636363636,32.1291962254645,788.187205583119,2020-07-16 06:45:00
"2","FRCH",2020-07-16 07:00:00,792.672277257807,2020-07-15 08:00:00,60.3909090909091,71,17.6963636363636,32.1270913059549,792.672277257807,2020-07-16 07:00:00
"3","FRCH",2020-07-16 07:15:00,784.823401827045,2020-07-15 08:00:00,60.3109090909091,71.0181818181818,16.9290909090909,32.1579634587608,784.823401827045,2020-07-16 07:15:00
"4","FRCH",2020-07-16 07:30:00,782.580865989701,2020-07-15 08:00:00,59.9972727272727,71.0727272727273,19.6309090909091,32.1705929758177,782.580865989701,2020-07-16 07:30:00
"5","FRCH",2020-07-16 07:45:00,789.308473501791,2020-07-15 08:00:00,59.5,71.0818181818182,18.7827272727273,32.1558585392513,789.308473501791,2020-07-16 07:45:00
"6","FRCH",2020-07-16 08:00:00,788.187205583119,2020-07-16 08:00:00,60.2918181818182,71.0909090909091,19.0490909090909,32.1516487002323,788.187205583119,2020-07-16 08:00:00
"7","FRCH",2020-07-16 08:15:00,784.823401827045,2020-07-16 08:00:00,60.0836363636364,71.1,17.4036363636364,32.1741011750003,784.823401827045,2020-07-16 08:15:00
"8","FRCH",2020-07-16 08:30:00,782.580865989701,2020-07-16 08:00:00,60.2372727272727,71.1272727272727,14.6245454545455,32.2028684082966,782.580865989701,2020-07-16 08:30:00
"9","FRCH",2020-07-16 08:45:00,774.731990558939,2020-07-16 08:00:00,60.1918181818182,71.1181818181818,20.1809090909091,32.1902388912396,774.731990558939,2020-07-16 08:45:00
"10","FRCH",2020-07-16 09:00:00,788.187205583119,2020-07-16 08:00:00,60.0627272727273,71.1636363636364,16.1654545454545,32.1755044546732,788.187205583119,2020-07-16 09:00:00
"11","FRCH",2020-07-16 09:15:00,772.489454721566,2020-07-16 08:00:00,60.3745454545455,71.1636363636364,16.8972727272727,32.1516487002323,772.489454721566,2020-07-16 09:15:00
"12","FRCH",2020-07-16 09:30:00,787.065937664418,2020-07-16 08:00:00,60.3018181818182,71.1727272727273,16.4727272727273,32.1474388612133,787.065937664418,2020-07-16 09:30:00
"13","FRCH",2020-07-16 09:45:00,781.459598071029,2020-07-16 08:00:00,60.2272727272727,71.1909090909091,15.4090909090909,32.1579634587608,781.459598071029,2020-07-16 09:45:00
"14","FRCH",2020-07-16 10:00:00,787.065937664418,2020-07-16 08:00:00,60.23,71.2,16.13,32.115865068571,787.065937664418,2020-07-16 10:00:00
"15","FRCH",2020-07-16 10:15:00,789.308473501791,2020-07-16 08:00:00,60.4272727272727,71.2090909090909,16.6863636363636,32.1467372213768,789.308473501791,2020-07-16 10:15:00
"16","FRCH",2020-07-16 10:30:00,783.702133908402,2020-07-16 08:00:00,60.4409090909091,71.2363636363636,19.9063636363636,32.1221798270994,783.702133908402,2020-07-16 10:30:00
"17","FRCH",2020-07-16 10:45:00,788.187205583119,2020-07-16 08:00:00,60.4663636363636,71.2818181818182,19.7545454545455,32.113058509225,788.187205583119,2020-07-16 10:45:00
"18","FRCH",2020-07-16 11:00:00,784.823401827045,2020-07-16 08:00:00,NA,NA,NA,NA,784.823401827045,2020-07-16 11:00:00
"19","FRCH",2020-07-16 11:15:00,774.731990558939,2020-07-16 08:00:00,NA,NA,NA,NA,774.731990558939,2020-07-16 11:15:00
"20","FRCH",2020-07-16 11:30:00,781.459598071029,2020-07-16 08:00:00,NA,NA,NA,33.475,781.459598071029,2020-07-16 11:30:00
"21","FRCH",2020-07-16 11:45:00,789.308473501791,2020-07-16 08:00:00,NA,NA,NA,NA,789.308473501791,2020-07-16 11:45:00
"22","FRCH",2020-07-16 12:00:00,783.702133908402,2020-07-16 08:00:00,NA,NA,NA,33.475,783.702133908402,2020-07-16 12:00:00
"23","FRCH",2020-07-16 12:15:00,783.702133908402,2020-07-16 08:00:00,NA,NA,NA,32.1235831067725,783.702133908402,2020-07-16 12:15:00
"24","FRCH",2020-07-16 12:30:00,784.823401827045,2020-07-16 08:00:00,60.9490909090909,74.2727272727273,15.9863636363636,32.0660486401797,784.823401827045,2020-07-16 12:30:00
"25","FRCH",2020-07-16 12:45:00,783.702133908402,2020-07-16 08:00:00,60.9554545454545,74.2727272727273,16.8436363636364,32.0941142336396,783.702133908402,2020-07-16 12:45:00
"26","FRCH",2020-07-16 13:00:00,778.095794314955,2020-07-16 08:00:00,60.9354545454545,74.1818181818182,15.2854545454545,32.0821863564191,778.095794314955,2020-07-16 13:00:00
"27","FRCH",2020-07-16 13:15:00,774.731990558939,2020-07-16 08:00:00,61.1090909090909,74.1545454545455,16.6581818181818,32.0800814369097,774.731990558939,2020-07-16 13:15:00
"28","FRCH",2020-07-16 13:30:00,780.338330152328,2020-07-16 08:00:00,61.1672727272727,74.1,15.81,32.1095503100425,780.338330152328,2020-07-16 13:30:00
"29","FRCH",2020-07-16 13:45:00,778.095794314955,2020-07-16 08:00:00,61.2109090909091,74.0454545454545,14.7763636363636,32.107445390533,778.095794314955,2020-07-16 13:45:00
"30","FRCH",2020-07-16 14:00:00,782.580865989701,2020-07-16 08:00:00,61.2245454545455,73.9909090909091,16.4018181818182,32.1039371913505,782.580865989701,2020-07-16 14:00:00
"31","FRCH",2020-07-16 14:15:00,782.580865989701,2020-07-16 08:00:00,61.3327272727273,73.9818181818182,15.9672727272727,32.0800814369097,782.580865989701,2020-07-16 14:15:00
"32","FRCH",2020-07-16 14:30:00,778.095794314955,2020-07-16 08:00:00,61.3663636363636,73.9181818181818,15.9981818181818,32.0597338816512,778.095794314955,2020-07-16 14:30:00
