"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","MeanDischarge","DateTime"
"1","FRCH",2020-08-03 08:00:00,605.77981647788,2020-08-03 08:00:00,80.5072727272727,76.6272727272727,18.1309090909091,28.4778625163337,605.77981647788,2020-08-03 08:00:00
"2","FRCH",2020-08-03 08:15:00,609.909714580979,2020-08-03 08:00:00,80.3136363636364,76.6272727272727,19.5336363636364,28.5396068219455,609.909714580979,2020-08-03 08:15:00
"3","FRCH",2020-08-03 08:30:00,607.667178743621,2020-08-03 08:00:00,80.6454545454545,76.6181818181818,17.4345454545455,28.5227674658695,607.667178743621,2020-08-03 08:30:00
"4","FRCH",2020-08-03 08:45:00,609.143620233925,2020-08-03 08:00:00,80.5036363636364,76.6181818181818,18.5281818181818,28.5494297796564,609.143620233925,2020-08-03 08:45:00
"5","FRCH",2020-08-03 09:00:00,608.050225917148,2020-08-03 08:00:00,80.5518181818182,76.6181818181818,16.7045454545455,28.5971412885382,608.050225917148,2020-08-03 09:00:00
"6","FRCH",2020-08-03 09:15:00,609.909714580979,2020-08-03 08:00:00,80.6063636363636,76.6272727272727,16.9463636363636,28.5887216105003,609.909714580979,2020-08-03 09:15:00
"7","FRCH",2020-08-03 09:30:00,609.909714580979,2020-08-03 08:00:00,80.75,76.6090909090909,17.2118181818182,28.6167872039601,609.909714580979,2020-08-03 09:30:00
"8","FRCH",2020-08-03 09:45:00,607.106544784285,2020-08-03 08:00:00,80.5390909090909,76.6272727272727,21.7554545454545,28.6083675259222,607.106544784285,2020-08-03 09:45:00
"9","FRCH",2020-08-03 10:00:00,610.49822214224,2020-08-03 08:00:00,80.6354545454546,76.6090909090909,15.9418181818182,28.6097708055951,610.49822214224,2020-08-03 10:00:00
"10","FRCH",2020-08-03 10:15:00,607.639305141696,2020-08-03 08:00:00,80.7463636363636,76.6181818181818,19.7118181818182,28.6287150811806,607.639305141696,2020-08-03 10:15:00
"11","FRCH",2020-08-03 10:30:00,604.686422161103,2020-08-03 08:00:00,80.8318181818182,76.6545454545455,16.28,28.637836399055,604.686422161103,2020-08-03 10:30:00
