"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","DateTime","MeanDischarge","SpCond.uScm"
"1","STRT",2020-09-09 16:30:00,1394.43015362992,2020-09-09 08:00:00,93.08,121.572727272727,10.3718181818182,27.6676721261438,2020-09-09 16:30:00,1394.43015362992,121.572727272727
"2","STRT",2020-09-09 16:45:00,1385.07543952554,2020-09-09 08:00:00,93.1636363636364,121.554545454545,10.8272727272727,27.6729629406597,2020-09-09 16:45:00,1385.07543952554,121.554545454545
"3","STRT",2020-09-09 17:00:00,1361.68865426455,2020-09-09 08:00:00,93.4572727272727,121.472727272727,11.0563636363636,27.668427956789,2020-09-09 17:00:00,1361.68865426455,121.472727272727
"4","STRT",2020-09-09 17:15:00,1394.16136653454,2020-09-09 08:00:00,93.5772727272727,121.454545454545,11.29,27.7198244406576,2020-09-09 17:15:00,1394.16136653454,121.454545454545
"5","STRT",2020-09-09 17:30:00,1387.83529476658,2020-09-09 08:00:00,93.4954545454545,121.463636363636,11.8272727272727,27.7107544729161,2020-09-09 17:30:00,1387.83529476658,121.463636363636
"6","STRT",2020-09-09 17:45:00,1411.49086712272,2020-09-09 08:00:00,93.5872727272727,121.381818181818,11.9909090909091,27.6366830696937,2020-09-09 17:45:00,1411.49086712272,121.381818181818
"7","STRT",2020-09-09 18:00:00,1402.40494011372,2020-09-09 08:00:00,93.8390909090909,121.354545454545,11.9536363636364,27.6835445696915,2020-09-09 18:00:00,1402.40494011372,121.354545454545
"8","STRT",2020-09-09 18:15:00,1425.52293827926,2020-09-09 08:00:00,93.9190909090909,121.272727272727,12.0990909090909,27.6412180535644,2020-09-09 18:15:00,1425.52293827926,121.272727272727
"9","STRT",2020-09-09 18:30:00,1439.2862223406,2020-09-09 08:00:00,94.28,121.263636363636,11.5227272727273,27.6510438519512,2020-09-09 18:30:00,1439.2862223406,121.263636363636
"10","STRT",2020-09-09 18:45:00,1430.20029533148,2020-09-09 08:00:00,94.3590909090909,121.263636363636,11.5736363636364,27.6480205293706,2020-09-09 18:45:00,1430.20029533148,121.263636363636
"11","STRT",2020-09-09 19:00:00,1425.25415118394,2020-09-09 08:00:00,94.61,121.181818181818,12.2263636363636,27.6533113438865,2020-09-09 19:00:00,1425.25415118394,121.181818181818
"12","STRT",2020-09-09 19:15:00,1417.81693889084,2020-09-09 08:00:00,94.7963636363636,121.127272727273,12.2627272727273,27.6230781180815,2020-09-09 19:15:00,1417.81693889084,121.127272727273
"13","STRT",2020-09-09 19:30:00,1443.69479229738,2020-09-09 08:00:00,94.8927272727273,121.036363636364,12.1063636363636,27.6102289971143,2020-09-09 19:30:00,1443.69479229738,121.036363636364
"14","STRT",2020-09-09 19:45:00,1453.58708059241,2020-09-09 08:00:00,95.1918181818182,121.054545454545,12.1609090909091,27.6094731664691,2020-09-09 19:45:00,1453.58708059241,121.054545454545
"15","STRT",2020-09-09 20:00:00,1488.28207391273,2020-09-09 08:00:00,95.3618181818182,120.972727272727,12.6454545454545,27.5777282793738,2020-09-09 20:00:00,1488.28207391273,120.972727272727
"16","STRT",2020-09-09 20:15:00,1482.76236343069,2020-09-09 08:00:00,95.4281818181818,120.872727272727,12.7927272727273,27.5883099084056,2020-09-09 20:15:00,1482.76236343069,120.872727272727
"17","STRT",2020-09-09 20:30:00,1475.59393823287,2020-09-09 08:00:00,95.4945454545455,120.781818181818,12.7045454545455,27.5822632632447,2020-09-09 20:30:00,1475.59393823287,120.781818181818
"18","STRT",2020-09-09 20:45:00,1496.79443458735,2020-09-09 08:00:00,95.8618181818182,120.754545454545,13.2281818181818,27.5830190938897,2020-09-09 20:45:00,1496.79443458735,120.754545454545
"19","STRT",2020-09-09 21:00:00,1506.68672288238,2020-09-09 08:00:00,96.1518181818182,120.663636363636,13.91,27.5618558358262,2020-09-09 21:00:00,1506.68672288238,120.663636363636
"20","STRT",2020-09-09 21:15:00,1527.31365290232,2020-09-09 08:00:00,96.2136363636364,120.481818181818,14.1572727272727,27.5361575938919,2020-09-09 21:15:00,1527.31365290232,120.481818181818
