"","site.ID","Q","datetimeAK","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","ABS_254","MeanDischarge","DateTime","SpCond.uScm"
"6694","MOOS",1143.89473226429,2020-08-12 17:15:00,154.779120650318,99.4636363636364,32.6509090909091,20.6831901957704,0.757325,1143.89473226429,2020-08-12 17:15:00,99.4636363636364
"6695","MOOS",1148.5920950507,2020-08-12 17:30:00,154.908008011938,99.5,33.3018181818182,20.6702065914248,0.759391666666667,1148.5920950507,2020-08-12 17:30:00,99.5
"6696","MOOS",1153.28945783711,2020-08-12 17:45:00,154.104121421748,99.4818181818182,37.3027272727273,20.8038378423055,0.76221,1153.28945783711,2020-08-12 17:45:00,99.4818181818182
"6697","MOOS",1159.60660089468,2020-08-12 18:00:00,154.523956735684,99.4636363636364,40.5245454545455,20.7444461752473,0.7654,1159.60660089468,2020-08-12 18:00:00,99.4636363636364
"6698","MOOS",1164.14198565397,2020-08-12 18:15:00,154.237504211799,99.5090909090909,37.8163636363636,20.8922595170287,0.767633333333333,1164.14198565397,2020-08-12 18:15:00,99.5090909090909
"6699","MOOS",1168.83934844038,2020-08-12 18:30:00,154.343749905946,99.5,36.1236363636364,20.8369959703267,0.76945,1168.83934844038,2020-08-12 18:30:00,99.5
"6700","MOOS",1173.53671122678,2020-08-12 18:45:00,154.068680932931,99.5272727272727,37.7209090909091,20.7730766873942,0.769433333333333,1173.53671122678,2020-08-12 18:45:00,99.5272727272727
"6701","MOOS",1176.61429374201,2020-08-12 19:00:00,153.394160136413,99.5363636363636,36.7190909090909,20.7550993890694,0.7731,1176.61429374201,2020-08-12 19:00:00,99.5363636363636
"6702","MOOS",1178.23407401319,2020-08-12 19:15:00,153.549533806811,99.5636363636364,45.6009090909091,20.8679568729971,0.7769,1178.23407401319,2020-08-12 19:15:00,99.5636363636364
"6703","MOOS",1179.85385428436,2020-08-12 19:30:00,153.481908569963,99.6,43.2772727272727,20.8260098435727,0.7794,1179.85385428436,2020-08-12 19:30:00,99.6
"6704","MOOS",1182.93143679959,2020-08-12 19:45:00,153.577531610845,99.5636363636364,40.0372727272727,20.9338736335211,0.78375,1182.93143679959,2020-08-12 19:45:00,99.5636363636364
"6705","MOOS",1184.38923904365,2020-08-12 20:00:00,153.608880286362,99.5636363636364,40.85,20.8439871418974,0.788775,1184.38923904365,2020-08-12 20:00:00,99.5636363636364
"6706","MOOS",1186.00901931482,2020-08-12 20:15:00,153.354764739017,99.6,46.18,20.8230136271852,0.792025,1186.00901931482,2020-08-12 20:15:00,99.6
"6707","MOOS",1193.78396461646,2020-08-12 20:30:00,NA,99.5636363636364,45.23,20.834998492735,0.8012,1193.78396461646,2020-08-12 20:30:00,99.5636363636364
"6708","MOOS",1198.64330542998,2020-08-12 20:45:00,153.526326939468,99.5454545454545,45.2563636363636,20.8619644402221,0.80445,1198.64330542998,2020-08-12 20:45:00,99.5454545454545
"6709","MOOS",1203.34066821638,2020-08-12 21:00:00,NA,99.5181818181818,50.8681818181818,20.8829379549344,0.8112,1203.34066821638,2020-08-12 21:00:00,99.5181818181818
"6710","MOOS",1209.49583324684,2020-08-12 21:15:00,152.56401131316,99.4818181818182,52.5118181818182,20.8379947091225,0.8174,1209.49583324684,2020-08-12 21:15:00,99.4818181818182
"6711","MOOS",1215.81297630443,2020-08-12 21:30:00,NA,99.4636363636364,51.7063636363636,20.8110287616354,0.82295,1215.81297630443,2020-08-12 21:30:00,99.4636363636364
"6712","MOOS",1220.51033909083,2020-08-12 21:45:00,151.424242567233,99.4818181818182,50.8545454545455,20.8499795746723,0.8307,1220.51033909083,2020-08-12 21:45:00,99.4818181818182
"6713","MOOS",1231.3628669077,2020-08-12 22:00:00,151.145290940199,99.4818181818182,53.0072727272727,20.7870590305357,0.834,1231.3628669077,2020-08-12 22:00:00,99.4818181818182
"6714","MOOS",1229.74308663652,2020-08-12 22:15:00,150.787749324865,99.4454545454546,54.9427272727273,20.7421157847238,0.8391,1229.74308663652,2020-08-12 22:15:00,99.4454545454546
"6715","MOOS",1234.60242745005,2020-08-12 22:30:00,149.498382147656,99.4181818181818,54.5654545454545,20.730130919174,0.844,1234.60242745005,2020-08-12 22:30:00,99.4181818181818
"6716","MOOS",1236.22220772122,2020-08-12 22:45:00,149.36265725115,99.4181818181818,57.4872727272727,20.6851876733621,0.84915,1236.22220772122,2020-08-12 22:45:00,99.4181818181818
"6717","MOOS",1240.91957050762,2020-08-12 23:00:00,149.264326412448,99.3818181818182,55.5963636363636,20.7600930830486,0.85345,1240.91957050762,2020-08-12 23:00:00,99.3818181818182
"6718","MOOS",1248.69451580926,2020-08-12 23:15:00,NA,99.4,56.1181818181818,20.763089299436,0.8605,1248.69451580926,2020-08-12 23:15:00,99.4
"6719","MOOS",1248.69451580926,2020-08-12 23:30:00,148.513376325786,99.4,56.9854545454545,20.6342519947753,0.86545,1248.69451580926,2020-08-12 23:30:00,99.4
"6720","MOOS",1250.31429608043,2020-08-12 23:45:00,148.755591718829,99.4090909090909,55.2436363636364,20.6492330767126,0.87205,1250.31429608043,2020-08-12 23:45:00,99.4090909090909
"6721","MOOS",1251.93407635161,2020-08-13 00:00:00,148.698279390309,99.3636363636364,58.1181818181818,20.5173995556645,0.87815,1251.93407635161,2020-08-13 00:00:00,99.3636363636364
"6722","MOOS",1256.63143913801,2020-08-13 00:15:00,NA,99.3272727272727,61.1772727272727,20.6282595620004,0.883525,1256.63143913801,2020-08-13 00:15:00,99.3272727272727
"6723","MOOS",1259.70902165325,2020-08-13 00:30:00,148.744742242819,99.3272727272727,64.2945454545455,20.6072860472882,0.889375,1259.70902165325,2020-08-13 00:30:00,99.3272727272727
"6724","MOOS",1259.70902165325,2020-08-13 00:45:00,149.199129492787,99.3090909090909,64.6890909090909,20.5623428014763,0.891275,1259.70902165325,2020-08-13 00:45:00,99.3090909090909
"6725","MOOS",1266.02616471082,2020-08-13 01:00:00,149.258755584899,99.2454545454545,61.2354545454545,20.4514827951404,0.8971,1266.02616471082,2020-08-13 01:00:00,99.2454545454545
"6726","MOOS",1269.10374722605,2020-08-13 01:15:00,149.52237013773,99.2090909090909,61.8827272727273,20.4604714443028,0.903525,1269.10374722605,2020-08-13 01:15:00,99.2090909090909
"6727","MOOS",1266.02616471082,2020-08-13 01:30:00,148.976620584854,99.1545454545455,64.24,20.3496114379668,0.91015,1266.02616471082,2020-08-13 01:30:00,99.1545454545455
"6728","MOOS",1270.72352749723,2020-08-13 01:45:00,149.318068008578,99.0727272727273,64.8463636363636,20.3885622510038,0.91485,1270.72352749723,2020-08-13 01:45:00,99.0727272727273
"6729","MOOS",1269.10374722605,2020-08-13 02:00:00,150.036567106765,99.0272727272727,NA,20.3076644085424,0.91255,1269.10374722605,2020-08-13 02:00:00,99.0272727272727
"6730","MOOS",1275.42089028363,2020-08-13 02:15:00,151.015527696934,99.0090909090909,65.5827272727273,20.4394979295906,0.916775,1275.42089028363,2020-08-13 02:15:00,99.0090909090909
"6731","MOOS",1276.87869252769,2020-08-13 02:30:00,150.42240655318,98.9454545454546,64.0736363636364,20.3226454904797,0.91695,1276.87869252769,2020-08-13 02:30:00,98.9454545454546
"6732","MOOS",1279.95627504292,2020-08-13 02:45:00,150.338950204883,98.6636363636364,NA,20.2926833266051,0.922825,1279.95627504292,2020-08-13 02:45:00,98.6636363636364
"6733","MOOS",1279.95627504292,2020-08-13 03:00:00,150.456987909666,98.8272727272727,74.3354545454545,20.3765773854539,0.92555,1279.95627504292,2020-08-13 03:00:00,98.8272727272727
"6734","MOOS",1275.58286831075,2020-08-13 03:15:00,150.706301435626,98.7727272727273,77.5463636363636,20.4394979295906,0.930525,1275.58286831075,2020-08-13 03:15:00,98.7727272727273
"6735","MOOS",1280.28023109716,2020-08-13 03:30:00,150.799076133887,98.7272727272727,65.9581818181818,20.3166530577048,0.92915,1280.28023109716,2020-08-13 03:30:00,98.7272727272727
"6736","MOOS",1284.81561585645,2020-08-13 03:45:00,151.094316103054,98.6545454545455,NA,20.4544790115278,0.930475,1284.81561585645,2020-08-13 03:45:00,98.6545454545455
"6737","MOOS",1280.28023109716,2020-08-13 04:00:00,152.131880690283,98.5818181818182,73.6263636363636,20.1968044022065,0.926,1280.28023109716,2020-08-13 04:00:00,98.5818181818182
"6738","MOOS",1283.35781361239,2020-08-13 04:15:00,152.349300917674,98.5181818181818,68.1645454545455,20.1968044022065,0.92305,1283.35781361239,2020-08-13 04:15:00,98.5181818181818
"6739","MOOS",1286.43539612762,2020-08-13 04:30:00,151.944456934418,98.5363636363636,73.9409090909091,20.1159065597451,0.919575,1286.43539612762,2020-08-13 04:30:00,98.5363636363636
"6740","MOOS",1284.97759388356,2020-08-13 04:45:00,152.044877962939,98.4272727272727,68.3690909090909,20.1668422383319,0.924275,1284.97759388356,2020-08-13 04:45:00,98.4272727272727
"6741","MOOS",1289.67495666997,2020-08-13 05:00:00,151.527362853241,98.4,63.1045454545455,20.1009254778078,0.923375,1289.67495666997,2020-08-13 05:00:00,98.4
"6742","MOOS",1289.67495666997,2020-08-13 05:15:00,151.879667370371,98.3,61.3690909090909,20.2866908938302,0.92485,1289.67495666997,2020-08-13 05:15:00,98.3
"6743","MOOS",1288.21715442591,2020-08-13 05:30:00,151.973118565735,98.2090909090909,68.6609090909091,20.0469935828336,0.9219,1288.21715442591,2020-08-13 05:30:00,98.2090909090909
"6744","MOOS",1289.83693469708,2020-08-13 05:45:00,152.283716675845,98.1272727272727,64.9990909090909,20.0050465534091,0.91925,1289.83693469708,2020-08-13 05:45:00,98.1272727272727
"6745","MOOS",1289.83693469708,2020-08-13 06:00:00,152.803439037962,98.0818181818182,60.0090909090909,20.0769557467081,0.9138,1289.83693469708,2020-08-13 06:00:00,98.0818181818182
"6746","MOOS",1294.53429748349,2020-08-13 06:15:00,153.219121851211,98.0272727272727,64.7663636363636,19.9571070912098,0.913825,1294.53429748349,2020-08-13 06:15:00,98.0272727272727
"6747","MOOS",1291.61869299538,2020-08-13 06:30:00,153.342359187103,97.9,63.4881818181818,19.8672205995861,0.909275,1291.61869299538,2020-08-13 06:30:00,97.9
"6748","MOOS",1289.9989127242,2020-08-13 06:45:00,153.83570648564,97.8818181818182,64.1954545454546,19.8822016815234,0.907075,1289.9989127242,2020-08-13 06:45:00,97.8818181818182
"6749","MOOS",1293.23847326655,2020-08-13 07:00:00,154.403464936586,97.7818181818182,58.9090909090909,19.8312660029366,0.905475,1293.23847326655,2020-08-13 07:00:00,97.7818181818182
"6750","MOOS",1290.16089075132,2020-08-13 07:15:00,154.928438945538,97.7272727272727,65.0036363636364,19.7983076226745,0.9025,1290.16089075132,2020-08-13 07:15:00,97.7272727272727
"6751","MOOS",1293.40045129367,2020-08-13 07:30:00,154.757244649812,97.7090909090909,59.7909090909091,19.8642243831986,0.90155,1293.40045129367,2020-08-13 07:30:00,97.7090909090909
"6752","MOOS",1296.4780338089,2020-08-13 07:45:00,155.150455744764,97.6727272727273,59.7345454545455,19.8462470848739,0.8982,1296.4780338089,2020-08-13 07:45:00,97.6727272727273
"6753","MOOS",1294.85825353772,2020-08-13 08:00:00,155.054482803444,97.6272727272727,68.0290909090909,19.8672205995861,0.89825,1294.85825353772,2020-08-13 08:00:00,97.6272727272727
"6754","MOOS",1296.4780338089,2020-08-13 08:15:00,155.501959992588,97.5818181818182,66.1072727272727,19.7234022129881,0.89615,1296.4780338089,2020-08-13 08:15:00,97.5818181818182
"6755","MOOS",1295.02023156484,2020-08-13 08:30:00,156.07061538261,97.5181818181818,58.9163636363636,19.7953114062871,0.8951,1295.02023156484,2020-08-13 08:30:00,97.5181818181818
"6756","MOOS",1293.40045129367,2020-08-13 08:45:00,155.543723809832,97.5272727272727,61.6327272727273,19.7204059966006,0.898075,1293.40045129367,2020-08-13 08:45:00,97.5272727272727
"6757","MOOS",1293.40045129367,2020-08-13 09:00:00,156.038604185017,97.4727272727273,55.7781818181818,19.7204059966006,0.896725,1293.40045129367,2020-08-13 09:00:00,97.4727272727273
"6758","MOOS",1295.02023156484,2020-08-13 09:15:00,156.279236488107,97.4636363636364,59.7672727272727,19.690443832726,0.898375,1295.02023156484,2020-08-13 09:15:00,97.4636363636364
"6759","MOOS",1298.09781408007,2020-08-13 09:30:00,156.535975038518,97.4545454545455,54.2809090909091,19.6484968033016,0.8954,1298.09781408007,2020-08-13 09:30:00,97.4545454545455
"6760","MOOS",1299.71759435124,2020-08-13 09:45:00,157.460480147836,97.4363636363636,61.8009090909091,19.552617878903,0.89575,1299.71759435124,2020-08-13 09:45:00,97.4363636363636
"6761","MOOS",1296.64001183601,2020-08-13 10:00:00,157.850563537058,97.4,60.5027272727273,19.7114173474382,0.895325,1296.64001183601,2020-08-13 10:00:00,97.4
"6762","MOOS",1293.40045129367,2020-08-13 10:15:00,157.979471260682,97.4,52.3990909090909,19.7533643768627,0.893775,1293.40045129367,2020-08-13 10:15:00,97.4
"6763","MOOS",1296.64001183601,2020-08-13 10:30:00,158.516921889553,97.4090909090909,55.8836363636364,19.585576259165,0.89395,1296.64001183601,2020-08-13 10:30:00,97.4090909090909
"6764","MOOS",1290.32286877844,2020-08-13 10:45:00,158.667278944207,97.4181818181818,54.3036363636364,19.6724665344013,0.895125,1290.32286877844,2020-08-13 10:45:00,97.4181818181818
"6765","MOOS",1295.02023156484,2020-08-13 11:00:00,158.720421904255,97.3909090909091,54.1827272727273,19.6604816688515,0.896425,1295.02023156484,2020-08-13 11:00:00,97.3909090909091
"6766","MOOS",1290.32286877844,2020-08-13 11:15:00,158.543198025161,97.3727272727273,59.7372727272727,19.6844513999511,0.89455,1290.32286877844,2020-08-13 11:15:00,97.3727272727273
"6767","MOOS",1291.94264904961,2020-08-13 11:30:00,159.09419529611,97.4272727272727,57.49,19.7263984293755,0.894225,1291.94264904961,2020-08-13 11:30:00,97.4272727272727
"6768","MOOS",1290.32286877844,2020-08-13 11:45:00,159.96085720288,97.4181818181818,60.0972727272727,19.7473719440877,0.8937,1290.32286877844,2020-08-13 11:45:00,97.4181818181818
"6769","MOOS",1290.32286877844,2020-08-13 12:00:00,159.58922595158,97.4272727272727,51.8172727272727,19.6754627507888,0.8893,1290.32286877844,2020-08-13 12:00:00,97.4272727272727
"6770","MOOS",1288.86506653438,2020-08-13 12:15:00,160.230629288162,97.4181818181818,53.4681818181818,19.7563605932501,0.886925,1288.86506653438,2020-08-13 12:15:00,97.4181818181818
"6771","MOOS",1285.62550599203,2020-08-13 12:30:00,159.992367836539,97.4272727272727,54.8090909090909,19.7593568096376,0.88885,1285.62550599203,2020-08-13 12:30:00,97.4272727272727
"6772","MOOS",1287.24528626321,2020-08-13 12:45:00,160.149137221814,97.4272727272727,54.39,19.7204059966006,0.887425,1287.24528626321,2020-08-13 12:45:00,97.4272727272727
"6773","MOOS",1285.46352796492,2020-08-13 13:00:00,160.790803521569,97.4454545454546,48.9327272727273,19.8762092487484,0.882125,1285.46352796492,2020-08-13 13:00:00,97.4454545454546
"6774","MOOS",1276.23078041922,2020-08-13 13:15:00,161.222230915114,97.4636363636364,51.4890909090909,19.8192811373867,0.88355,1276.23078041922,2020-08-13 13:15:00,97.4636363636364
"6775","MOOS",1277.68858266328,2020-08-13 13:30:00,161.479863290422,97.4909090909091,54.6736363636364,19.7683454588,0.87745,1277.68858266328,2020-08-13 13:30:00,97.4909090909091
"6776","MOOS",1274.61100014805,2020-08-13 13:45:00,161.421857837476,97.4727272727273,58.6372727272727,19.9001789798481,0.877175,1274.61100014805,2020-08-13 13:45:00,97.4727272727273
"6777","MOOS",1268.45583511758,2020-08-13 14:00:00,161.623453216136,97.4636363636364,53.1818181818182,19.8971827634606,0.876775,1268.45583511758,2020-08-13 14:00:00,97.4636363636364
"6778","MOOS",1271.53341763281,2020-08-13 14:15:00,162.653366709211,97.5,55.3545454545455,19.8252735701617,0.875775,1271.53341763281,2020-08-13 14:15:00,97.5
"6779","MOOS",1262.13869206001,2020-08-13 14:30:00,162.996823782549,97.5,51.7463636363636,19.9331373601101,0.872175,1262.13869206001,2020-08-13 14:30:00,97.5
"6780","MOOS",1262.13869206001,2020-08-13 14:45:00,162.408646200736,97.4818181818182,58.7636363636364,19.8911903306857,0.872875,1262.13869206001,2020-08-13 14:45:00,97.4818181818182
"6781","MOOS",1259.06110954477,2020-08-13 15:00:00,162.48487636467,97.4818181818182,54.7354545454545,19.8971827634606,0.8713,1259.06110954477,2020-08-13 15:00:00,97.4818181818182
"6782","MOOS",1254.36374675837,2020-08-13 15:15:00,162.150308656599,97.4909090909091,48.8781818181818,19.9840730386969,0.870025,1254.36374675837,2020-08-13 15:15:00,97.4909090909091
"6783","MOOS",1252.7439664872,2020-08-13 15:30:00,162.695266821854,97.4818181818182,52.4672727272727,19.9181562781729,0.866975,1252.7439664872,2020-08-13 15:30:00,97.4818181818182
"6784","MOOS",1249.50440594485,2020-08-13 15:45:00,163.574366141447,97.5181818181818,46.1136363636364,19.9930616878593,0.8646,1249.50440594485,2020-08-13 15:45:00,97.5181818181818
"6785","MOOS",1248.04660370079,2020-08-13 16:00:00,163.682851804775,97.5090909090909,46.2063636363636,20.049989799221,0.861375,1248.04660370079,2020-08-13 16:00:00,97.5090909090909
"6786","MOOS",1246.42682342961,2020-08-13 16:15:00,163.256195020317,97.5,NA,20.0709633139332,0.86155,1246.42682342961,2020-08-13 16:15:00,97.5
"6787","MOOS",1247.88462567367,2020-08-13 16:30:00,162.884355863239,97.5272727272727,46.3054545454545,20.1518611563946,0.8657,1247.88462567367,2020-08-13 16:30:00,97.5272727272727
"6788","MOOS",1244.64506513132,2020-08-13 16:45:00,162.850484596592,97.5636363636364,51.0027272727273,20.0979292614203,0.86675,1244.64506513132,2020-08-13 16:45:00,97.5636363636364
"6789","MOOS",1244.64506513132,2020-08-13 17:00:00,163.02001025478,97.5818181818182,49.7909090909091,20.1189027761326,0.86325,1244.64506513132,2020-08-13 17:00:00,97.5818181818182
"6790","MOOS",1247.88462567367,2020-08-13 17:15:00,163.283977437057,97.5363636363636,46.9463636363636,20.2297627824685,0.862175,1247.88462567367,2020-08-13 17:15:00,97.5363636363636
"6791","MOOS",1247.88462567367,2020-08-13 17:30:00,163.436842921295,97.5181818181818,49.6736363636364,20.2057930513688,0.8581,1247.88462567367,2020-08-13 17:30:00,97.5181818181818
"6792","MOOS",1246.2648454025,2020-08-13 17:45:00,163.139066315489,97.5181818181818,53.8554545454545,20.2926833266051,0.857675,1246.2648454025,2020-08-13 17:45:00,97.5181818181818
"6793","MOOS",1247.88462567367,2020-08-13 18:00:00,163.361407581377,97.5454545454545,42.1145454545455,20.3106606249299,0.854725,1247.88462567367,2020-08-13 18:00:00,97.5454545454545
"6794","MOOS",1240.10968037204,2020-08-13 18:15:00,163.850145740745,97.5181818181818,42.7554545454545,20.2777022446678,0.8524,1240.10968037204,2020-08-13 18:15:00,97.5181818181818
"6795","MOOS",1238.48990010086,2020-08-13 18:30:00,163.987073072749,97.5272727272727,43.8718181818182,20.2387514316309,0.85185,1238.48990010086,2020-08-13 18:30:00,97.5272727272727
"6796","MOOS",1233.79253731446,2020-08-13 18:45:00,163.954087664885,97.5545454545454,46.6227272727273,20.2836946774427,0.84685,1233.79253731446,2020-08-13 18:45:00,97.5545454545454
"6797","MOOS",1235.41231758563,2020-08-13 19:00:00,164.254937799961,97.5454545454545,NA,20.3526076543543,0.84515,1235.41231758563,2020-08-13 19:00:00,97.5454545454545
"6798","MOOS",1233.79253731446,2020-08-13 19:15:00,164.347558268466,97.5545454545454,43.8909090909091,20.4035433329411,0.8429,1233.79253731446,2020-08-13 19:15:00,97.5545454545454
"6799","MOOS",1232.3347350704,2020-08-13 19:30:00,NA,97.5545454545454,42.7963636363636,20.3675887362916,0.8424,1232.3347350704,2020-08-13 19:30:00,97.5545454545454
"6800","MOOS",1230.71495479923,2020-08-13 19:45:00,164.460666054273,97.5818181818182,52.4227272727273,20.4365017132031,0.842075,1230.71495479923,2020-08-13 19:45:00,97.5818181818182
"6801","MOOS",1229.09517452805,2020-08-13 20:00:00,164.146097084684,97.5818181818182,43.5881818181818,20.3645925199041,0.842975,1229.09517452805,2020-08-13 20:00:00,97.5818181818182
"6802","MOOS",1227.637372284,2020-08-13 20:15:00,164.405493367597,97.5909090909091,43.8963636363636,20.4754525262401,0.841225,1227.637372284,2020-08-13 20:15:00,97.5909090909091
"6803","MOOS",1229.09517452805,2020-08-13 20:30:00,164.341916913294,97.6090909090909,42.7554545454545,20.4365017132031,0.839425,1229.09517452805,2020-08-13 20:30:00,97.6090909090909
"6804","MOOS",1226.01759201282,2020-08-13 20:45:00,164.597359249689,97.6181818181818,43.5545454545455,20.4994222573397,0.8395,1226.01759201282,2020-08-13 20:45:00,97.6181818181818
"6805","MOOS",1224.39781174165,2020-08-13 21:00:00,163.893829631897,97.6363636363636,44.5927272727273,20.5114071228896,0.836425,1224.39781174165,2020-08-13 21:00:00,97.6363636363636
"6806","MOOS",1226.01759201282,2020-08-13 21:15:00,163.770517162766,97.6636363636364,45.4881818181818,20.5233919884394,0.835725,1226.01759201282,2020-08-13 21:15:00,97.6636363636364
"6807","MOOS",1222.94000949759,2020-08-13 21:30:00,163.965942531126,97.6909090909091,47.2781818181818,20.6102822636757,0.83355,1222.94000949759,2020-08-13 21:30:00,97.6909090909091
"6808","MOOS",1221.1582511993,2020-08-13 21:45:00,164.247037527095,97.6818181818182,39.8718181818182,20.547361719539,0.832925,1221.1582511993,2020-08-13 21:45:00,97.6818181818182
"6809","MOOS",1222.77803147048,2020-08-13 22:00:00,164.002059844766,97.7181818181818,39.8445454545455,20.5953011817384,0.832325,1222.77803147048,2020-08-13 22:00:00,97.7181818181818
"6810","MOOS",1222.77803147048,2020-08-13 22:15:00,163.819338248659,97.7181818181818,38.9990909090909,20.6851876733621,0.8333,1222.77803147048,2020-08-13 22:15:00,97.7181818181818
"6811","MOOS",1222.77803147048,2020-08-13 22:30:00,163.201854790363,97.7454545454545,40.5690909090909,20.6761990241998,0.8318,1222.77803147048,2020-08-13 22:30:00,97.7454545454545
"6812","MOOS",1224.23583371453,2020-08-13 22:45:00,163.696990908041,97.7272727272727,42.0309090909091,20.6821914569747,0.830775,1224.23583371453,2020-08-13 22:45:00,97.7272727272727
"6813","MOOS",1225.85561398571,2020-08-13 23:00:00,163.115837064588,97.7545454545455,40.7727272727273,20.6791952405872,0.8302,1225.85561398571,2020-08-13 23:00:00,97.7545454545455
"6814","MOOS",1225.85561398571,2020-08-13 23:15:00,163.114584213078,97.7545454545455,39.5381818181818,20.7780703813733,0.829525,1225.85561398571,2020-08-13 23:15:00,97.7545454545455
"6815","MOOS",1224.23583371453,2020-08-13 23:30:00,163.196674549991,97.7727272727273,41.0118181818182,20.7211422700116,0.8309,1224.23583371453,2020-08-13 23:30:00,97.7727272727273
"6816","MOOS",1224.23583371453,2020-08-13 23:45:00,162.73200552563,97.7727272727273,41.3563636363636,20.7481082174987,0.831875,1224.23583371453,2020-08-13 23:45:00,97.7727272727273
"6817","MOOS",1225.85561398571,2020-08-14 00:00:00,162.55207905649,97.7272727272727,45.0809090909091,20.8919266040967,0.83115,1225.85561398571,2020-08-14 00:00:00,97.7272727272727
"6818","MOOS",1222.77803147048,2020-08-14 00:15:00,162.796199102273,97.7636363636364,41.4290909090909,20.9009152532591,0.828875,1222.77803147048,2020-08-14 00:15:00,97.7636363636364
"6819","MOOS",1224.23583371453,2020-08-14 00:30:00,162.302103142791,97.7909090909091,38.3927272727273,20.8859341713218,0.82745,1224.23583371453,2020-08-14 00:30:00,97.7909090909091
"6820","MOOS",1222.77803147048,2020-08-14 00:45:00,161.993793577911,97.7727272727273,37.9990909090909,20.9578433646208,0.8296,1222.77803147048,2020-08-14 00:45:00,97.7727272727273
"6821","MOOS",1224.23583371453,2020-08-14 01:00:00,161.880663792247,97.8090909090909,39.7445454545455,20.9218887679713,0.8307,1224.23583371453,2020-08-14 01:00:00,97.8090909090909
"6822","MOOS",1224.23583371453,2020-08-14 01:15:00,161.48185878066,97.8,41.3618181818182,20.8859341713218,0.8322,1224.23583371453,2020-08-14 01:15:00,97.8
"6823","MOOS",1221.1582511993,2020-08-14 01:30:00,161.328943477747,97.8,43.2145454545455,20.9728244465581,0.833375,1221.1582511993,2020-08-14 01:30:00,97.8
"6824","MOOS",1219.70044895525,2020-08-14 01:45:00,160.978288262896,97.8181818181818,40.1927272727273,20.8919266040967,0.83035,1219.70044895525,2020-08-14 01:45:00,97.8181818181818
"6825","MOOS",1221.1582511993,2020-08-14 02:00:00,160.750793180163,97.8090909090909,43.1927272727273,21.0297525579198,0.82895,1221.1582511993,2020-08-14 02:00:00,97.8090909090909
"6826","MOOS",1221.1582511993,2020-08-14 02:15:00,160.960149822438,97.8090909090909,38.9590909090909,20.9009152532591,0.829925,1221.1582511993,2020-08-14 02:15:00,97.8090909090909
"6827","MOOS",1219.53847092812,2020-08-14 02:30:00,160.576895526867,97.8090909090909,40.4309090909091,21.0147714759825,0.8291,1219.53847092812,2020-08-14 02:30:00,97.8090909090909
"6828","MOOS",1220.99627317218,2020-08-14 02:45:00,160.718859845529,97.8090909090909,37.4681818181818,20.9728244465581,0.8281,1220.99627317218,2020-08-14 02:45:00,97.8090909090909
"6829","MOOS",1219.53847092812,2020-08-14 03:00:00,160.38401547419,97.8272727272727,37.62,21.083684452894,0.82545,1219.53847092812,2020-08-14 03:00:00,97.8272727272727
"6830","MOOS",1219.53847092812,2020-08-14 03:15:00,160.768064291782,97.8454545454545,44.99,20.9548471482333,0.827275,1219.53847092812,2020-08-14 03:15:00,97.8454545454545
"6831","MOOS",1222.61605344336,2020-08-14 03:30:00,160.249049120245,97.8454545454545,37.1172727272727,21.0537222890195,0.826225,1222.61605344336,2020-08-14 03:30:00,97.8454545454545
"6832","MOOS",1216.4608884129,2020-08-14 03:45:00,159.935587808428,97.8090909090909,40.95,21.089676885669,0.82715,1216.4608884129,2020-08-14 03:45:00,97.8090909090909
"6833","MOOS",1215.00308616884,2020-08-14 04:00:00,159.261109836066,97.8090909090909,39.4481818181818,21.0057828268201,0.82775,1215.00308616884,2020-08-14 04:00:00,97.8090909090909
"6834","MOOS",1215.00308616884,2020-08-14 04:15:00,NA,97.8272727272727,39.5009090909091,21.1316239150934,0.827,1215.00308616884,2020-08-14 04:15:00,97.8272727272727
"6835","MOOS",1213.38330589766,2020-08-14 04:30:00,159.13607179671,97.8090909090909,41.6072727272727,21.0657071545693,0.8221,1213.38330589766,2020-08-14 04:30:00,97.8090909090909
