"","DateTime","Site","Discharge","NO3","fDOM","SpCond","Turb","day"
"1",2020-07-09 11:00:00,"CARI",493.17,27.7,41.33,77.31,-4.12,2020-07-09
"2",2020-07-09 11:15:00,"CARI",500.88,27.7,41.31,77.36,-4.07,2020-07-09
"3",2020-07-09 11:30:00,"CARI",506.11,27.6,41.58,77.34,-3.67,2020-07-09
"4",2020-07-09 11:45:00,"CARI",518.86,27.6,41.59,77.2,-3.75,2020-07-09
"5",2020-07-09 12:00:00,"CARI",522.75,27.5,41.86,77.02,-3.83,2020-07-09
"6",2020-07-09 12:15:00,"CARI",526.74,27.4,42.29,76.99,-3.86,2020-07-09
"7",2020-07-09 12:30:00,"CARI",528.67,27.3,42.41,77.05,-3.88,2020-07-09
"8",2020-07-09 12:45:00,"CARI",531.29,27.3,42.43,77.03,-3.7,2020-07-09
"9",2020-07-09 13:00:00,"CARI",537.1,27.3,42.73,77.03,-3.86,2020-07-09
"10",2020-07-09 13:15:00,"CARI",530.02,27.2,42.89,76.96,-3.74,2020-07-09
"11",2020-07-09 13:30:00,"CARI",537.68,27.2,43.08,76.91,-3.44,2020-07-09
"12",2020-07-09 13:45:00,"CARI",548.91,27.1,43.43,76.84,-3.35,2020-07-09
"13",2020-07-09 14:00:00,"CARI",551.71,27,43.25,76.75,-3.21,2020-07-09
"14",2020-07-09 14:15:00,"CARI",552.4,27,43.38,76.58,-3.16,2020-07-09
"15",2020-07-09 14:30:00,"CARI",556.6,26.8,43.57,76.44,-2.61,2020-07-09
"16",2020-07-09 14:45:00,"CARI",563.95,26.8,43.59,76.35,-2.87,2020-07-09
"17",2020-07-09 15:00:00,"CARI",556.9,26.8,43.63,76.21,-2.62,2020-07-09
"18",2020-07-09 15:15:00,"CARI",570.73,26.8,43.78,76.06,-2.39,2020-07-09
"19",2020-07-09 15:30:00,"CARI",567.69,26.7,44.1,75.86,-2.61,2020-07-09
"20",2020-07-09 15:45:00,"CARI",573.59,26.6,43.83,75.69,-2.83,2020-07-09
"21",2020-07-09 16:00:00,"CARI",571.36,26.4,44.13,75.51,-2.85,2020-07-09
"22",2020-07-09 16:15:00,"CARI",572.06,26.3,44.43,75.3,-2.41,2020-07-09
"23",2020-07-09 16:30:00,"CARI",570.47,26.2,44.53,75.13,-2.39,2020-07-09
"24",2020-07-09 16:45:00,"CARI",583.39,26.1,44.85,74.95,-1.8,2020-07-09
"25",2020-07-09 17:00:00,"CARI",589.97,26,45.03,74.81,-2.19,2020-07-09
"26",2020-07-09 17:15:00,"CARI",575.95,25.9,45.25,74.67,-1.99,2020-07-09
"27",2020-07-09 17:30:00,"CARI",585.66,25.8,45.53,74.52,-2.39,2020-07-09
"28",2020-07-09 17:45:00,"CARI",582.45,25.7,45.82,74.39,-1.82,2020-07-09
"29",2020-07-09 18:00:00,"CARI",590.27,25.6,46.06,74.15,-2.45,2020-07-09
"30",2020-07-09 18:15:00,"CARI",581.3,25.5,46.3,74.16,-2.32,2020-07-09
"31",2020-07-09 18:30:00,"CARI",583.53,25.4,46.68,74.2,-2.28,2020-07-09
"32",2020-07-09 18:45:00,"CARI",568.09,25.3,47.14,74.36,-2.74,2020-07-09
"33",2020-07-09 19:00:00,"CARI",575.95,25.3,47.46,74.3,-2.96,2020-07-09
"34",2020-07-09 19:15:00,"CARI",567.82,25.2,47.88,74.22,-2.91,2020-07-09
"35",2020-07-09 19:30:00,"CARI",582.5,25.2,47.97,74.13,-2.83,2020-07-09
"36",2020-07-09 19:45:00,"CARI",565.87,25.2,48.08,74.07,-3.07,2020-07-09
"37",2020-07-09 20:00:00,"CARI",575.22,25.2,48.44,74.07,-3.19,2020-07-09
"38",2020-07-09 20:15:00,"CARI",566.67,25.1,48.46,74.07,-3.02,2020-07-09
"39",2020-07-09 20:30:00,"CARI",572.62,25.1,48.22,74.15,-3,2020-07-09
"40",2020-07-09 20:45:00,"CARI",562.32,25.1,48.68,74.07,-2.9,2020-07-09
"41",2020-07-09 21:00:00,"CARI",563.92,25.1,48.78,73.97,-2.85,2020-07-09
"42",2020-07-09 21:15:00,"CARI",568.19,25.1,48.97,73.97,-2.95,2020-07-09
"43",2020-07-09 21:30:00,"CARI",583.41,25,49.06,73.98,-2.5,2020-07-09
"44",2020-07-09 21:45:00,"CARI",583.1,25.1,49.05,73.98,-2.62,2020-07-09
"45",2020-07-09 22:00:00,"CARI",589.58,25,49.4,73.9,-2.39,2020-07-09
"46",2020-07-09 22:15:00,"CARI",580.43,25,49.48,73.84,-2.1,2020-07-09
"47",2020-07-09 22:30:00,"CARI",597.86,25,49.74,73.92,-2.4,2020-07-09
"48",2020-07-09 22:45:00,"CARI",576.41,25,50.12,74,-2.63,2020-07-09
"49",2020-07-09 23:00:00,"CARI",594.03,25,50.48,74.01,-2.66,2020-07-09
"50",2020-07-09 23:15:00,"CARI",604.38,25,50.69,74.01,-2.36,2020-07-09
"51",2020-07-09 23:30:00,"CARI",593.93,25,50.86,74.02,-2.46,2020-07-09
"52",2020-07-09 23:45:00,"CARI",600.77,25,51.2,73.96,-1.58,2020-07-09
"53",2020-07-10 00:00:00,"CARI",597.95,24.9,51.2,73.98,-1.86,2020-07-10
"54",2020-07-10 00:15:00,"CARI",593.35,25,51.61,73.94,-1.94,2020-07-10
"55",2020-07-10 00:30:00,"CARI",611.73,25,51.73,73.91,-2.04,2020-07-10
"56",2020-07-10 00:45:00,"CARI",610.16,25.1,51.98,73.84,-2.28,2020-07-10
"57",2020-07-10 01:00:00,"CARI",604.84,25,52.37,73.83,-2.09,2020-07-10
"58",2020-07-10 01:15:00,"CARI",621.77,25,52.68,73.82,-2.66,2020-07-10
"59",2020-07-10 01:30:00,"CARI",608.57,25,53.03,73.77,-2.64,2020-07-10
"60",2020-07-10 01:45:00,"CARI",600.53,25,53.23,73.7,-2.54,2020-07-10
"61",2020-07-10 02:00:00,"CARI",615.85,25,53.41,73.68,-2.62,2020-07-10
"62",2020-07-10 02:15:00,"CARI",610.65,25,53.79,73.64,-2.77,2020-07-10
"63",2020-07-10 02:30:00,"CARI",609.68,25,53.93,73.59,-2.23,2020-07-10
"64",2020-07-10 02:45:00,"CARI",604.05,25,54.03,73.57,-3.01,2020-07-10
"65",2020-07-10 03:00:00,"CARI",596.24,25,54.36,73.56,-3.16,2020-07-10
"66",2020-07-10 03:15:00,"CARI",607.72,25,54.54,73.56,-2.51,2020-07-10
"67",2020-07-10 03:30:00,"CARI",616.35,25,54.54,73.54,-3.19,2020-07-10
"68",2020-07-10 03:45:00,"CARI",605.52,25,54.82,73.52,-3.18,2020-07-10
"69",2020-07-10 04:00:00,"CARI",608.91,25,54.87,73.49,-3.22,2020-07-10
"70",2020-07-10 04:15:00,"CARI",601.64,25,54.76,73.49,-3.17,2020-07-10
"71",2020-07-10 04:30:00,"CARI",593.42,25.1,55,73.45,-3.03,2020-07-10
"72",2020-07-10 04:45:00,"CARI",605.28,25.1,55.37,73.42,-3.2,2020-07-10
"73",2020-07-10 05:00:00,"CARI",605.43,25.1,55.08,73.39,-2.27,2020-07-10
"74",2020-07-10 05:15:00,"CARI",603.61,25.1,55.01,73.39,-2.84,2020-07-10
"75",2020-07-10 05:30:00,"CARI",603.03,25.1,55.33,73.37,-3.15,2020-07-10
"76",2020-07-10 05:45:00,"CARI",595.29,25.1,55.6,73.35,-3.04,2020-07-10
"77",2020-07-10 06:00:00,"CARI",591.84,25.2,55.64,73.36,-3.35,2020-07-10
"78",2020-07-10 06:15:00,"CARI",600.25,25.2,56.03,73.33,-3.33,2020-07-10
"79",2020-07-10 06:30:00,"CARI",589.65,25.2,56,73.32,-3.72,2020-07-10
"80",2020-07-10 06:45:00,"CARI",588.87,25.2,56.21,73.3,-3.79,2020-07-10
"81",2020-07-10 07:00:00,"CARI",578.81,25.2,56.4,73.28,-3.83,2020-07-10
"82",2020-07-10 07:15:00,"CARI",591.12,25.2,56.42,73.26,-3.76,2020-07-10
"83",2020-07-10 07:30:00,"CARI",598.21,25.2,56.42,73.24,-3.83,2020-07-10
"84",2020-07-10 07:45:00,"CARI",589.75,25.3,56.48,73.21,-3.91,2020-07-10
"85",2020-07-10 08:00:00,"CARI",591.25,25.3,56.56,73.2,-3.9,2020-07-10
"86",2020-07-10 08:15:00,"CARI",579.68,25.3,56.55,73.15,-4.09,2020-07-10
"87",2020-07-10 08:30:00,"CARI",584.53,25.2,56.59,73.11,-3.99,2020-07-10
"88",2020-07-10 08:45:00,"CARI",588.75,25.2,56.58,73.07,-3.87,2020-07-10
"89",2020-07-10 09:00:00,"CARI",579.75,25.2,56.58,73.04,-3.87,2020-07-10
"90",2020-07-10 09:15:00,"CARI",577.4,25.3,56.53,73,-4.11,2020-07-10
"91",2020-07-10 09:30:00,"CARI",564.95,25.3,56.32,72.97,-3.87,2020-07-10
"92",2020-07-10 09:45:00,"CARI",580.3,25.3,56.42,72.95,-4.12,2020-07-10
"93",2020-07-10 10:00:00,"CARI",581.15,25.2,56.37,72.95,-4.26,2020-07-10
"94",2020-07-10 10:15:00,"CARI",575.26,25.2,56.38,72.92,-4.1,2020-07-10
"95",2020-07-10 10:30:00,"CARI",593.45,25.2,56.36,72.9,-4.01,2020-07-10
"96",2020-07-10 10:45:00,"CARI",591.5,25.2,56.15,72.89,-3.35,2020-07-10
"97",2020-07-10 11:00:00,"CARI",596.92,25.2,56.03,72.85,-3.89,2020-07-10
"98",2020-07-10 11:15:00,"CARI",599.6,25.2,55.9,72.79,-2.99,2020-07-10
"99",2020-07-10 11:30:00,"CARI",566.62,25.3,55.75,72.79,-4.31,2020-07-10
"100",2020-07-10 11:45:00,"CARI",565.54,25.2,55.68,72.76,-4.35,2020-07-10
"101",2020-07-10 12:00:00,"CARI",566.12,25.2,55.6,72.72,-4.21,2020-07-10
"102",2020-07-10 12:15:00,"CARI",565.38,25.2,55.36,72.7,-4.26,2020-07-10
"103",2020-07-10 12:30:00,"CARI",577.97,25.2,54.92,72.69,-4.19,2020-07-10
"104",2020-07-10 12:45:00,"CARI",569.68,25.2,55.04,72.69,-4.1,2020-07-10
"105",2020-07-10 13:00:00,"CARI",571.13,25.2,54.89,72.65,-4.13,2020-07-10
"106",2020-07-10 13:15:00,"CARI",657.25,25.2,53.69,72.63,-4.06,2020-07-10
"107",2020-07-10 13:30:00,"CARI",575.49,25.2,54.5,72.6,-4.17,2020-07-10
"108",2020-07-10 13:45:00,"CARI",554.48,25.2,54.33,72.58,-4.2,2020-07-10
