"","DateTime","Site","Discharge","NO3","fDOM","SpCond","Turb","day"
"1",2020-07-13 06:00:00,"CARI",510.14,27.2,43.38,78.38,-4.07,2020-07-13
"2",2020-07-13 06:15:00,"CARI",521.04,27.2,43.3,78.32,-4.06,2020-07-13
"3",2020-07-13 06:30:00,"CARI",518.18,27.1,43.31,78.24,-4.17,2020-07-13
"4",2020-07-13 06:45:00,"CARI",528.11,27,43.43,78.22,-4.07,2020-07-13
"5",2020-07-13 07:00:00,"CARI",526.46,27,43.55,78.2,-3.93,2020-07-13
"6",2020-07-13 07:15:00,"CARI",538.76,26.8,43.74,78.1,-3.78,2020-07-13
"7",2020-07-13 07:30:00,"CARI",542.06,26.7,44,77.96,-3.62,2020-07-13
"8",2020-07-13 07:45:00,"CARI",561.75,26.7,44.31,77.91,-3.68,2020-07-13
"9",2020-07-13 08:00:00,"CARI",560.43,26.6,44.51,77.87,-3.47,2020-07-13
"10",2020-07-13 08:15:00,"CARI",581.44,26.5,44.99,77.73,-3.14,2020-07-13
"11",2020-07-13 08:30:00,"CARI",580.38,26.4,45.36,77.53,-3.06,2020-07-13
"12",2020-07-13 08:45:00,"CARI",585.15,26.3,45.74,77.32,-2.82,2020-07-13
"13",2020-07-13 09:00:00,"CARI",593.42,26.3,46.14,77.11,-2.86,2020-07-13
"14",2020-07-13 09:15:00,"CARI",598.7,26.1,46.38,76.94,-2.72,2020-07-13
"15",2020-07-13 09:30:00,"CARI",603.74,26,46.98,76.71,-2.43,2020-07-13
"16",2020-07-13 09:45:00,"CARI",612.04,25.9,47.43,76.42,-2.35,2020-07-13
"17",2020-07-13 10:00:00,"CARI",623.68,25.8,47.82,76.15,-2.26,2020-07-13
"18",2020-07-13 10:15:00,"CARI",609.68,25.7,48.5,75.94,-2.44,2020-07-13
"19",2020-07-13 10:30:00,"CARI",622.89,25.5,49.02,75.73,-2.22,2020-07-13
"20",2020-07-13 10:45:00,"CARI",627.72,25.5,49.43,75.52,-2,2020-07-13
"21",2020-07-13 11:00:00,"CARI",627.37,25.3,50.1,75.28,-2.26,2020-07-13
"22",2020-07-13 11:15:00,"CARI",628.85,25.2,50.6,75.03,-2.38,2020-07-13
"23",2020-07-13 11:30:00,"CARI",637.88,25,50.88,74.81,-2.43,2020-07-13
"24",2020-07-13 11:45:00,"CARI",635.61,24.9,51.69,74.62,-2.42,2020-07-13
"25",2020-07-13 12:00:00,"CARI",647.49,24.8,52.3,74.39,-2.34,2020-07-13
"26",2020-07-13 12:15:00,"CARI",650.67,24.7,52.71,74.18,-2.62,2020-07-13
"27",2020-07-13 12:30:00,"CARI",642.33,24.6,53.28,74,-2.53,2020-07-13
"28",2020-07-13 12:45:00,"CARI",656.92,24.5,53.75,73.82,-2.82,2020-07-13
"29",2020-07-13 13:00:00,"CARI",644.05,24.5,53.44,73.67,-2.45,2020-07-13
"30",2020-07-13 13:15:00,"CARI",642.19,24.4,54.85,73.5,-2.89,2020-07-13
"31",2020-07-13 13:30:00,"CARI",645.29,24.3,54.95,73.35,-2.5,2020-07-13
"32",2020-07-13 13:45:00,"CARI",650.01,24.3,55.24,73.18,-2.74,2020-07-13
"33",2020-07-13 14:00:00,"CARI",629.01,24.2,55.94,73.05,-2.84,2020-07-13
"34",2020-07-13 14:15:00,"CARI",644.65,24.1,56.06,72.94,-2.86,2020-07-13
"35",2020-07-13 14:30:00,"CARI",652.62,24.1,56.64,72.75,-2.87,2020-07-13
"36",2020-07-13 14:45:00,"CARI",656.37,24.1,57.14,72.67,-2.75,2020-07-13
"37",2020-07-13 15:00:00,"CARI",646.9,24,57.52,72.55,-2.98,2020-07-13
"38",2020-07-13 15:15:00,"CARI",651.07,24,57.63,72.38,-2.55,2020-07-13
"39",2020-07-13 15:30:00,"CARI",651.39,23.9,57.99,72.33,-2.66,2020-07-13
"40",2020-07-13 15:45:00,"CARI",641.18,23.9,58.34,72.19,-2.87,2020-07-13
"41",2020-07-13 16:00:00,"CARI",645.25,23.8,58.86,72.12,-2.99,2020-07-13
"42",2020-07-13 16:15:00,"CARI",655.92,23.8,59.15,71.98,-2.74,2020-07-13
"43",2020-07-13 16:30:00,"CARI",642.17,23.8,59.26,71.85,-3.08,2020-07-13
"44",2020-07-13 16:45:00,"CARI",651.46,23.7,59.73,71.75,-2.96,2020-07-13
"45",2020-07-13 17:00:00,"CARI",645.12,23.7,59.85,71.64,-2.71,2020-07-13
"46",2020-07-13 17:15:00,"CARI",647.9,23.6,60.11,71.55,-2.16,2020-07-13
"47",2020-07-13 17:30:00,"CARI",660.77,23.7,60.29,71.43,-1.53,2020-07-13
"48",2020-07-13 17:45:00,"CARI",656.17,23.7,60.47,71.33,-1.48,2020-07-13
"49",2020-07-13 18:00:00,"CARI",658.57,23.6,60.99,71.26,-1.96,2020-07-13
"50",2020-07-13 18:15:00,"CARI",660.73,23.6,61.27,71.19,-1.85,2020-07-13
