"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","MeanDischarge","DateTime","SpCond.uScm"
"1","MOOS",2020-06-21 03:15:00,890.362682457839,2020-06-20 08:00:00,105.516363636364,92.9545454545455,44.6590909090909,23.5635528829135,890.362682457839,2020-06-21 03:15:00,92.9545454545455
"2","MOOS",2020-06-21 03:30:00,894.264089820615,2020-06-20 08:00:00,105.01,92.9,40.2827272727273,23.5795327036466,894.264089820615,2020-06-21 03:30:00,92.9
"3","MOOS",2020-06-21 03:45:00,902.062737600965,2020-06-20 08:00:00,104.760909090909,92.8,43.6863636363636,23.4886474732271,902.062737600965,2020-06-21 03:45:00,92.8
"4","MOOS",2020-06-21 04:00:00,906.936371595541,2020-06-20 08:00:00,104.657272727273,92.7818181818182,44.4063636363636,23.5835276588299,906.936371595541,2020-06-21 04:00:00,92.7818181818182
"5","MOOS",2020-06-21 04:15:00,916.687806529924,2020-06-20 08:00:00,104.422727272727,92.7,49.5863636363636,23.5735402708717,916.687806529924,2020-06-21 04:15:00,92.7
"6","MOOS",2020-06-21 04:30:00,920.572546112002,2020-06-20 08:00:00,104.140909090909,92.7,45.8754545454545,23.5415806294054,920.572546112002,2020-06-21 04:30:00,92.7
"7","MOOS",2020-06-21 04:45:00,930.319814101153,2020-06-20 08:00:00,104.503636363636,92.5,45.4909090909091,23.4377117946403,930.319814101153,2020-06-21 04:45:00,92.5
"8","MOOS",2020-06-21 05:00:00,938.118461881502,2020-06-20 08:00:00,103.863636363636,92.4,48.5645454545455,23.3887735936451,938.118461881502,2020-06-21 05:00:00,92.4
"9","MOOS",2020-06-21 05:15:00,946.885169348505,2020-06-20 08:00:00,103.662727272727,92.3727272727273,NA,23.3997597203991,946.885169348505,2020-06-21 05:15:00,92.3727272727273
"10","MOOS",2020-06-21 05:30:00,958.581057546486,2020-06-20 08:00:00,103.17,92.3,53.1263636363636,23.3348416986708,958.581057546486,2020-06-21 05:30:00,92.3
"11","MOOS",2020-06-21 05:45:00,970.272778799263,2020-06-20 08:00:00,102.875454545455,92.2,50.0845454545455,23.3428316090374,970.272778799263,2020-06-21 05:45:00,92.2
"12","MOOS",2020-06-21 06:00:00,980.992273420241,2020-06-20 08:00:00,102.113636363636,92.1,49.9009090909091,23.2389627742722,980.992273420241,2020-06-21 06:00:00,92.1
"13","MOOS",2020-06-21 06:15:00,993.656221304846,2020-06-20 08:00:00,101.3,92,56.7490909090909,23.1710485361565,993.656221304846,2020-06-21 06:15:00,92
"14","MOOS",2020-06-21 06:30:00,1008.28129023378,2020-06-20 08:00:00,100.94,91.9909090909091,59.2963636363636,23.1151191635906,1008.28129023378,2020-06-21 06:30:00,91.9909090909091
"15","MOOS",2020-06-21 06:45:00,1020.94107117321,2020-06-20 08:00:00,100.692727272727,91.9,60.2054545454545,23.1291015067321,1020.94107117321,2020-06-21 06:45:00,91.9
"16","MOOS",2020-06-21 07:00:00,1035.55363926658,2020-06-20 08:00:00,100.003636363636,91.8,61.0690909090909,23.0771670893494,1035.55363926658,2020-06-21 07:00:00,91.8
"17","MOOS",2020-06-21 07:15:00,1052.11899451396,2020-06-20 08:00:00,99.6,91.8,61.0790909090909,22.9792906873592,1052.11899451396,2020-06-21 07:15:00,91.8
"18","MOOS",2020-06-21 07:30:00,1066.73156260737,2020-06-20 08:00:00,98.6754545454545,91.7636363636364,63.0036363636364,22.9353461803431,1066.73156260737,2020-06-21 07:30:00,91.7636363636364
"19","MOOS",2020-06-21 07:45:00,1083.29691785475,2020-06-20 08:00:00,97.6081818181818,91.7,70.1318181818182,22.8164962636406,1083.29691785475,2020-06-21 07:45:00,91.7
"20","MOOS",2020-06-21 08:00:00,1095.9650326845,2020-06-21 08:00:00,96.7072727272727,91.6,67.0445454545455,22.853449599086,1095.9650326845,2020-06-21 08:00:00,91.6
"21","MOOS",2020-06-21 08:15:00,1105.7039667833,2020-06-21 08:00:00,95.5463636363636,91.5363636363636,76.7463636363636,22.7565719358914,1105.7039667833,2020-06-21 08:15:00,91.5363636363636
"22","MOOS",2020-06-21 08:30:00,1126.16656244831,2020-06-21 08:00:00,94.4618181818182,91.3727272727273,74.0072727272727,22.6626904890844,1126.16656244831,2020-06-21 08:30:00,91.3727272727273
"23","MOOS",2020-06-21 08:45:00,1139.80273696472,2020-06-21 08:00:00,93.3154545454545,91.1818181818182,77.3854545454546,22.5907812957855,1139.80273696472,2020-06-21 08:45:00,91.1818181818182
"24","MOOS",2020-06-21 09:00:00,1151.49445821749,2020-06-21 08:00:00,92.3990909090909,91,81.3009090909091,22.4869124610202,1151.49445821749,2020-06-21 09:00:00,91
"25","MOOS",2020-06-21 09:15:00,1162.21811978362,2020-06-21 08:00:00,90.8136363636364,90.8272727272727,85.2154545454545,22.4385735033026,1162.21811978362,2020-06-21 09:15:00,90.8272727272727
"26","MOOS",2020-06-21 09:30:00,1173.90567409128,2020-06-21 08:00:00,89.5818181818182,90.7090909090909,91.5481818181818,22.3990234469881,1173.90567409128,2020-06-21 09:30:00,90.7090909090909
"27","MOOS",2020-06-21 09:45:00,1196.32939080053,2020-06-21 08:00:00,88.0081818181818,90.5818181818182,91.7972727272727,22.2941558734271,1196.32939080053,2020-06-21 09:45:00,90.5818181818182
"28","MOOS",2020-06-21 10:00:00,1201.19052395961,2020-06-21 08:00:00,87.5972727272727,90.3818181818182,96.6554545454545,22.1443450540542,1201.19052395961,2020-06-21 10:00:00,90.3818181818182
"29","MOOS",2020-06-21 10:15:00,1217.76421309734,2020-06-21 08:00:00,85.6590909090909,90.1090909090909,110.006363636364,22.1743072179288,1217.76421309734,2020-06-21 10:15:00,90.1090909090909
"30","MOOS",2020-06-21 10:30:00,1230.42816098192,2020-06-21 08:00:00,82.1563636363636,89.9545454545455,115.929090909091,22.1383526212793,1230.42816098192,2020-06-21 10:30:00,89.9545454545455
"31","MOOS",2020-06-21 10:45:00,1242.10738139917,2020-06-21 08:00:00,82.0709090909091,89.8,107.281818181818,22.0334850477183,1242.10738139917,2020-06-21 10:45:00,89.8
"32","MOOS",2020-06-21 11:00:00,1258.68107053693,2020-06-21 08:00:00,80.96,89.5545454545454,129.697272727273,21.9226250413823,1258.68107053693,2020-06-21 11:00:00,89.5545454545454
"33","MOOS",2020-06-21 11:15:00,1282.08118082321,2020-06-21 08:00:00,79.9118181818182,89.4,130.458181818182,21.8776817955704,1282.08118082321,2020-06-21 11:15:00,89.4
"34","MOOS",2020-06-21 11:30:00,1287.91037366886,2020-06-21 08:00:00,79.0909090909091,89.1545454545455,121.887272727273,21.7518407072972,1287.91037366886,2020-06-21 11:30:00,89.1545454545455
"35","MOOS",2020-06-21 11:45:00,1300.57432155346,2020-06-21 08:00:00,78.3636363636364,88.9,139.854545454545,21.8537120644708,1300.57432155346,2020-06-21 11:45:00,88.9
"36","MOOS",2020-06-21 12:00:00,1321.04525110882,2020-06-21 08:00:00,77.9309090909091,88.6545454545455,NA,21.9525872052569,1321.04525110882,2020-06-21 12:00:00,88.6545454545455
"37","MOOS",2020-06-21 12:15:00,1340.53562014192,2020-06-21 08:00:00,76.8472727272727,88.4,137.645454545455,21.9106401758325,1340.53562014192,2020-06-21 12:15:00,88.4
"38","MOOS",2020-06-21 12:30:00,1365.88851758224,2020-06-21 08:00:00,76.0181818181818,88.1363636363636,143.254545454545,21.7907915203341,1365.88851758224,2020-06-21 12:30:00,88.1363636363636
"39","MOOS",2020-06-21 12:45:00,1386.35528019237,2020-06-21 08:00:00,74.6172727272727,87.8818181818182,145.245454545455,NA,1386.35528019237,2020-06-21 12:45:00,87.8818181818182
"40","MOOS",2020-06-21 13:00:00,1397.05810703264,2020-06-21 08:00:00,73.69,87.6,160.959090909091,NA,1397.05810703264,2020-06-21 13:00:00,87.6
"41","MOOS",2020-06-21 13:15:00,1438.01663392401,2020-06-21 08:00:00,72.3963636363636,87.4,165.522727272727,NA,1438.01663392401,2020-06-21 13:15:00,87.4
"42","MOOS",2020-06-21 13:30:00,1454.55698750031,2020-06-21 08:00:00,70.6718181818182,87.3,164.881818181818,NA,1454.55698750031,2020-06-21 13:30:00,87.3
"43","MOOS",2020-06-21 13:45:00,1493.5418925118,2020-06-21 08:00:00,68.6718181818182,87.3090909090909,181.964545454545,NA,1493.5418925118,2020-06-21 13:45:00,87.3090909090909
"44","MOOS",2020-06-21 14:00:00,1559.85748378863,2020-06-21 08:00:00,66.6090909090909,87.3181818181818,185.027272727273,NA,1559.85748378863,2020-06-21 14:00:00,87.3181818181818
"45","MOOS",2020-06-21 14:15:00,1592.00346681604,2020-06-21 08:00:00,63.5745454545455,87.3727272727273,206.775454545455,NA,1592.00346681604,2020-06-21 14:15:00,87.3727272727273
"46","MOOS",2020-06-21 14:30:00,1638.77868571752,2020-06-21 08:00:00,61.5581818181818,87.3636363636364,213.879090909091,NA,1638.77868571752,2020-06-21 14:30:00,87.3636363636364
"47","MOOS",2020-06-21 14:45:00,1691.40809913579,2020-06-21 08:00:00,58.7263636363636,87.2454545454545,NA,NA,1691.40809913579,2020-06-21 14:45:00,87.2454545454545
"48","MOOS",2020-06-21 15:00:00,1689.35947224265,2020-06-21 08:00:00,55.73,87.1363636363636,NA,NA,1689.35947224265,2020-06-21 15:00:00,87.1363636363636
"49","MOOS",2020-06-21 15:15:00,1808.37114806063,2020-06-21 08:00:00,52.6663636363636,86.9818181818182,NA,NA,1808.37114806063,2020-06-21 15:15:00,86.9818181818182
"50","MOOS",2020-06-21 15:30:00,1788.72243511066,2020-06-21 08:00:00,49.7318181818182,86.9,NA,NA,1788.72243511066,2020-06-21 15:30:00,86.9
"51","MOOS",2020-06-21 15:45:00,1879.40202941521,2020-06-21 08:00:00,46.3527272727273,86.7818181818182,304.776363636364,NA,1879.40202941521,2020-06-21 15:45:00,86.7818181818182
