"","site.ID","datetimeAK","Discharge","NO3","fDOM","SPC","Turb","day","DateTime","SpCond"
"8997","CARI",2020-08-03 06:00:00,806.298666666667,23.3,112.008,63.5466666666667,0.273333333333333,2020-08-03,2020-08-03 06:00:00,63.5466666666667
"8998","CARI",2020-08-03 06:15:00,803.982666666667,23.5,106.993333333333,63.9926666666667,255.018333333333,2020-08-03,2020-08-03 06:15:00,63.9926666666667
"8999","CARI",2020-08-03 06:30:00,809.946666666667,23.6,102.358666666667,63.7946666666667,424.797333333333,2020-08-03,2020-08-03 06:30:00,63.7946666666667
"9000","CARI",2020-08-03 06:45:00,814.841333333333,23.6,109.715333333333,64.2036666666667,390.524666666667,2020-08-03,2020-08-03 06:45:00,64.2036666666667
"9001","CARI",2020-08-03 07:00:00,819.380666666667,23.7,108.956,63.667,205.089333333333,2020-08-03,2020-08-03 07:00:00,63.667
"9002","CARI",2020-08-03 07:15:00,826.734666666667,23.8,109.758666666667,64.3426666666667,0.805,2020-08-03,2020-08-03 07:15:00,64.3426666666667
"9003","CARI",2020-08-03 07:30:00,826.187333333333,23.9,109.714666666667,64.5026666666667,0.575,2020-08-03,2020-08-03 07:30:00,64.5026666666667
"9004","CARI",2020-08-03 07:45:00,839.527333333333,24,109.850666666667,64.042,0.417,2020-08-03,2020-08-03 07:45:00,64.042
"9005","CARI",2020-08-03 08:00:00,851.823333333333,24,109.724666666667,64.7476666666667,0.225333333333333,2020-08-03,2020-08-03 08:00:00,64.7476666666667
"9006","CARI",2020-08-03 08:15:00,863.964,24,109.463333333333,64.8536666666667,0.133,2020-08-03,2020-08-03 08:15:00,64.8536666666667
"9007","CARI",2020-08-03 08:30:00,878.872,24.2,NA,64.9613333333333,1.055,2020-08-03,2020-08-03 08:30:00,64.9613333333333
"9008","CARI",2020-08-03 08:45:00,896.73,24.3,NA,65.0496666666667,NA,2020-08-03,2020-08-03 08:45:00,65.0496666666667
"9009","CARI",2020-08-03 09:00:00,926.513333333333,24.2,NA,65.1316666666667,1.171,2020-08-03,2020-08-03 09:00:00,65.1316666666667
"9010","CARI",2020-08-03 09:15:00,955.335333333333,24.4,NA,65.219,1.128,2020-08-03,2020-08-03 09:15:00,65.219
"9011","CARI",2020-08-03 09:30:00,983.769333333333,24.4,NA,65.318,1.09766666666667,2020-08-03,2020-08-03 09:30:00,65.318
"9012","CARI",2020-08-03 09:45:00,1028.03933333333,24.5,NA,65.426,1.55033333333333,2020-08-03,2020-08-03 09:45:00,65.426
"9013","CARI",2020-08-03 10:00:00,1077.50066666667,24.6,NA,65.519,0.941333333333334,2020-08-03,2020-08-03 10:00:00,65.519
"9014","CARI",2020-08-03 10:15:00,1133.57466666667,24.6,NA,65.6216666666667,0.966,2020-08-03,2020-08-03 10:15:00,65.6216666666667
"9015","CARI",2020-08-03 10:30:00,1212.01266666667,24.7,NA,65.699,1.05466666666667,2020-08-03,2020-08-03 10:30:00,65.699
"9016","CARI",2020-08-03 10:45:00,1283.86866666667,24.7,NA,65.7773333333333,1.363,2020-08-03,2020-08-03 10:45:00,65.7773333333333
"9017","CARI",2020-08-03 11:00:00,1372.372,24.8,NA,65.8603333333333,1.19433333333333,2020-08-03,2020-08-03 11:00:00,65.8603333333333
"9018","CARI",2020-08-03 11:15:00,1465.892,24.9,NA,65.946,1.097,2020-08-03,2020-08-03 11:15:00,65.946
"9019","CARI",2020-08-03 11:30:00,1549.18666666667,24.9,NA,66.0186666666667,1.01366666666667,2020-08-03,2020-08-03 11:30:00,66.0186666666667
"9020","CARI",2020-08-03 11:45:00,1656.68133333333,25,NA,66.09,0.980333333333333,2020-08-03,2020-08-03 11:45:00,66.09
"9021","CARI",2020-08-03 12:00:00,1790.262,25.1,NA,66.1683333333333,0.676333333333333,2020-08-03,2020-08-03 12:00:00,66.1683333333333
"9022","CARI",2020-08-03 12:15:00,1934.27066666667,25,NA,66.2313333333333,0.585666666666667,2020-08-03,2020-08-03 12:15:00,66.2313333333333
"9023","CARI",2020-08-03 12:30:00,2091.39866666667,25.1,NA,66.2933333333333,0.355666666666667,2020-08-03,2020-08-03 12:30:00,66.2933333333333
"9024","CARI",2020-08-03 12:45:00,2269.95933333333,25.1,NA,66.3443333333333,0.229666666666667,2020-08-03,2020-08-03 12:45:00,66.3443333333333
"9025","CARI",2020-08-03 13:00:00,2467.222,25.1,NA,66.387,0.155333333333333,2020-08-03,2020-08-03 13:00:00,66.387
"9026","CARI",2020-08-03 13:15:00,2678.27933333333,25.2,NA,66.439,0.0756666666666667,2020-08-03,2020-08-03 13:15:00,66.439
"9027","CARI",2020-08-03 13:30:00,2950.654,25.2,NA,66.4883333333333,-0.0806666666666666,2020-08-03,2020-08-03 13:30:00,66.4883333333333
"9028","CARI",2020-08-03 13:45:00,3193.15266666667,25.3,NA,66.517,-0.103333333333333,2020-08-03,2020-08-03 13:45:00,66.517
"9029","CARI",2020-08-03 14:00:00,3476.396,25.3,NA,66.508,-0.075,2020-08-03,2020-08-03 14:00:00,66.508
"9030","CARI",2020-08-03 14:15:00,3818.52866666667,25.2,NA,66.4583333333333,0.0886666666666667,2020-08-03,2020-08-03 14:15:00,66.4583333333333
"9031","CARI",2020-08-03 14:30:00,4164.55133333333,25.2,NA,66.4073333333333,0.044,2020-08-03,2020-08-03 14:30:00,66.4073333333333
