"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","MeanDischarge","DateTime","fDOM.RFU","SpCond.uScm"
"1","POKE",2020-07-17 06:15:00,591.837478420115,2020-07-16 08:00:00,36.8154545454545,95.4545454545455,20.3181818181818,26.602538122156,591.837478420115,2020-07-17 06:15:00,36.8154545454545,95.4545454545455
"2","POKE",2020-07-17 06:30:00,594.670833125245,2020-07-16 08:00:00,36.6218181818182,95.4909090909091,21.0563636363636,26.5739688394554,594.670833125245,2020-07-17 06:30:00,36.6218181818182,95.4909090909091
"3","POKE",2020-07-17 06:45:00,589.004123714985,2020-07-16 08:00:00,36.8990909090909,95.4727272727273,19.3163636363636,26.6792670528377,589.004123714985,2020-07-17 06:45:00,36.8990909090909,95.4727272727273
"4","POKE",2020-07-17 07:00:00,603.170897240634,2020-07-16 08:00:00,36.6436363636364,95.4,24.3409090909091,26.6637580136573,603.170897240634,2020-07-17 07:00:00,36.6436363636364,95.4
"5","POKE",2020-07-17 07:15:00,611.670961356023,2020-07-16 08:00:00,36.9636363636364,95.3909090909091,20.0090909090909,26.741303209559,611.670961356023,2020-07-17 07:15:00,36.9636363636364,95.3909090909091
"6","POKE",2020-07-17 07:30:00,603.170897240634,2020-07-16 08:00:00,36.9963636363636,95.3909090909091,20.2690909090909,26.7502821269792,603.170897240634,2020-07-17 07:30:00,36.9963636363636,95.3909090909091
"7","POKE",2020-07-17 07:45:00,597.504187830375,2020-07-16 08:00:00,37.3463636363636,95.4545454545455,19.4327272727273,26.6882459702579,597.504187830375,2020-07-17 07:45:00,37.3463636363636,95.4545454545455
"8","POKE",2020-07-17 08:00:00,611.670961356023,2020-07-17 08:00:00,37.5281818181818,95.3818181818182,19.4945454545455,26.7233453747186,611.670961356023,2020-07-17 08:00:00,37.5281818181818,95.3818181818182
"9","POKE",2020-07-17 08:15:00,617.337670766166,2020-07-17 08:00:00,37.3036363636364,95.3727272727273,17.9636363636364,26.7527309226392,617.337670766166,2020-07-17 08:15:00,37.3036363636364,95.3727272727273
"10","POKE",2020-07-17 08:30:00,617.337670766166,2020-07-17 08:00:00,36.6018181818182,95.2909090909091,23.3881818181818,26.7837490009999,617.337670766166,2020-07-17 08:30:00,36.6018181818182,95.2909090909091
