"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","MeanDischarge","DateTime"
"1","FRCH",2020-06-26 20:45:00,1619.04673332535,2020-06-26 08:00:00,69.8963636363636,50,34.0463636363636,42.8839316392915,1619.04673332535,2020-06-26 20:45:00
"2","FRCH",2020-06-26 21:00:00,1621.28926916272,2020-06-26 08:00:00,69.2381818181818,49.9818181818182,35.4681818181818,42.8523578466492,1621.28926916272,2020-06-26 21:00:00
"3","FRCH",2020-06-26 21:15:00,1605.5915183012,2020-06-26 08:00:00,69.1727272727273,50.0181818181818,36.7690909090909,42.8741086815805,1605.5915183012,2020-06-26 21:15:00
"4","FRCH",2020-06-26 21:30:00,1626.89560875614,2020-06-26 08:00:00,69.0963636363636,50.0545454545455,39.06,42.8200824141703,1626.89560875614,2020-06-26 21:30:00
"5","FRCH",2020-06-26 21:45:00,1620.16800124405,2020-06-26 08:00:00,69.0418181818182,50.0727272727273,40.0427272727273,42.8642857238696,1620.16800124405,2020-06-26 21:45:00
"6","FRCH",2020-06-26 22:00:00,1611.19785789461,2020-06-26 08:00:00,69.1136363636364,50.1,39.3218181818182,42.8453414482842,1611.19785789461,2020-06-26 22:00:00
"7","FRCH",2020-06-26 22:15:00,1605.5915183012,2020-06-26 08:00:00,69.0363636363636,50.1636363636364,35.3327272727273,42.8214856938433,1605.5915183012,2020-06-26 22:15:00
"8","FRCH",2020-06-26 22:30:00,1617.9254654067,2020-06-26 08:00:00,69.2472727272727,50.1818181818182,38.2036363636364,42.8383250499191,1617.9254654067,2020-06-26 22:30:00
"9","FRCH",2020-06-26 22:45:00,1617.9254654067,2020-06-26 08:00:00,68.98,50.2272727272727,35.0472727272727,42.8586726051776,1617.9254654067,2020-06-26 22:45:00
"10","FRCH",2020-06-26 23:00:00,1616.804197488,2020-06-26 08:00:00,68.8654545454545,50.2636363636364,42.1145454545455,42.8242922531892,1616.804197488,2020-06-26 23:00:00
"11","FRCH",2020-06-26 23:15:00,1569.71094490343,2020-06-26 08:00:00,68.6672727272727,50.2727272727273,32.11,42.8404299694287,1569.71094490343,2020-06-26 23:15:00
"12","FRCH",2020-06-26 23:30:00,1623.53180500009,2020-06-26 08:00:00,68.3936363636364,50.2818181818182,37.0481818181818,42.8193807743337,1623.53180500009,2020-06-26 23:30:00
"13","FRCH",2020-06-26 23:45:00,1598.86391078911,2020-06-26 08:00:00,67.9809090909091,50.3272727272727,34.4190909090909,42.8762136010901,1598.86391078911,2020-06-26 23:45:00
"14","FRCH",2020-06-27 00:00:00,1642.59335961766,2020-06-26 08:00:00,67.4518181818182,50.3363636363636,41.9354545454545,42.8144692954783,1642.59335961766,2020-06-27 00:00:00
"15","FRCH",2020-06-27 00:15:00,1629.13814459351,2020-06-26 08:00:00,66.7818181818182,50.3454545454545,45.3036363636364,42.7316757947716,1629.13814459351,2020-06-27 00:15:00
"16","FRCH",2020-06-27 00:30:00,1601.10644662648,2020-06-26 08:00:00,66.3309090909091,50.3636363636364,40.6963636363636,42.7407971126461,1601.10644662648,2020-06-27 00:30:00
"17","FRCH",2020-06-27 00:45:00,1622.41053708142,2020-06-26 08:00:00,66.2145454545455,50.3818181818182,40.9936363636364,42.7057151208212,1622.41053708142,2020-06-27 00:45:00
"18","FRCH",2020-06-27 01:00:00,1629.13814459351,2020-06-26 08:00:00,66.0872727272727,50.4363636363636,42.1,42.7253610362431,1629.13814459351,2020-06-27 01:00:00
"19","FRCH",2020-06-27 01:15:00,1624.65307291879,2020-06-26 08:00:00,66.2454545454545,50.4636363636364,40.5009090909091,42.7218528370607,1624.65307291879,2020-06-27 01:15:00
"20","FRCH",2020-06-27 01:30:00,1638.10828794295,2020-06-26 08:00:00,66.13,50.4727272727273,42.1618181818182,42.7029085614753,1638.10828794295,2020-06-27 01:30:00
"21","FRCH",2020-06-27 01:45:00,1635.86575210557,2020-06-26 08:00:00,66.0918181818182,50.5,41.1854545454545,42.760443028068,1635.86575210557,2020-06-27 01:45:00
"22","FRCH",2020-06-27 02:00:00,1647.07843129238,2020-06-26 08:00:00,66.0890909090909,50.5454545454545,40.9227272727273,42.7751774646344,1647.07843129238,2020-06-27 02:00:00
"23","FRCH",2020-06-27 02:15:00,1615.68292956933,2020-06-26 08:00:00,66.0927272727273,50.5818181818182,45.0245454545455,42.7611446679045,1615.68292956933,2020-06-27 02:15:00
"24","FRCH",2020-06-27 02:30:00,1650.44223504842,2020-06-26 08:00:00,65.8863636363636,50.6181818181818,39.8845454545455,42.750620070357,1650.44223504842,2020-06-27 02:30:00
"25","FRCH",2020-06-27 02:45:00,1650.44223504842,2020-06-26 08:00:00,65.6209090909091,50.6363636363636,40.0554545454545,42.7106265996767,1650.44223504842,2020-06-27 02:45:00
"26","FRCH",2020-06-27 03:00:00,1591.01503535837,2020-06-26 08:00:00,65.7090909090909,50.6909090909091,38.9672727272727,42.7513217101935,1591.01503535837,2020-06-27 03:00:00
"27","FRCH",2020-06-27 03:15:00,1616.804197488,2020-06-26 08:00:00,65.8872727272727,50.7090909090909,36.5045454545455,42.8060496174403,1616.804197488,2020-06-27 03:15:00
"28","FRCH",2020-06-27 03:30:00,1649.32096712975,2020-06-26 08:00:00,65.8309090909091,50.7363636363636,43.1945454545455,42.7457085915016,1649.32096712975,2020-06-27 03:30:00
"29","FRCH",2020-06-27 03:45:00,1642.59335961766,2020-06-26 08:00:00,65.5727272727273,50.7818181818182,40.9090909090909,42.756233189049,1642.59335961766,2020-06-27 03:45:00
"30","FRCH",2020-06-27 04:00:00,1651.56350296712,2020-06-26 08:00:00,65.4972727272727,50.8090909090909,38.4772727272727,42.6965938029468,1651.56350296712,2020-06-27 04:00:00
"31","FRCH",2020-06-27 04:15:00,1649.32096712975,2020-06-26 08:00:00,65.4181818181818,50.8363636363636,42.6763636363636,42.7443053118286,1649.32096712975,2020-06-27 04:15:00
"32","FRCH",2020-06-27 04:30:00,1625.77434083744,2020-06-26 08:00:00,65.3809090909091,50.8727272727273,38.5990909090909,42.7078200403307,1625.77434083744,2020-06-27 04:30:00
"33","FRCH",2020-06-27 04:45:00,1620.16800124405,2020-06-26 08:00:00,65.5963636363636,50.9363636363636,40.6927272727273,42.7029085614753,1620.16800124405,2020-06-27 04:45:00
"34","FRCH",2020-06-27 05:00:00,1615.68292956933,2020-06-26 08:00:00,65.8763636363636,50.9636363636364,35.8427272727273,42.7253610362431,1615.68292956933,2020-06-27 05:00:00
"35","FRCH",2020-06-27 05:15:00,1659.41237839786,2020-06-26 08:00:00,65.9354545454545,51.0090909090909,37.8427272727273,42.7057151208212,1659.41237839786,2020-06-27 05:15:00
"36","FRCH",2020-06-27 05:30:00,1616.804197488,2020-06-26 08:00:00,66.0209090909091,51.0545454545455,34.5354545454545,42.7330790744446,1616.804197488,2020-06-27 05:30:00
"37","FRCH",2020-06-27 05:45:00,1630.25941251218,2020-06-26 08:00:00,66.1236363636364,51.0727272727273,34.7881818181818,42.6727380485059,1630.25941251218,2020-06-27 05:45:00
"38","FRCH",2020-06-27 06:00:00,1644.83589545503,2020-06-26 08:00:00,65.9709090909091,51.1090909090909,38.4745454545455,42.6944888834373,1644.83589545503,2020-06-27 06:00:00
"39","FRCH",2020-06-27 06:15:00,1661.65491423523,2020-06-26 08:00:00,66.0109090909091,51.1454545454545,34.5981818181818,42.7422003923191,1661.65491423523,2020-06-27 06:15:00
"40","FRCH",2020-06-27 06:30:00,1653.80603880447,2020-06-26 08:00:00,65.71,51.1727272727273,36.3054545454545,42.7400954728096,1653.80603880447,2020-06-27 06:30:00
"41","FRCH",2020-06-27 06:45:00,1648.19969921105,2020-06-26 08:00:00,65.4427272727273,51.2,37.3209090909091,42.6994003622928,1648.19969921105,2020-06-27 06:45:00
"42","FRCH",2020-06-27 07:00:00,1657.16984256051,2020-06-26 08:00:00,65.0427272727273,51.2454545454545,42.0754545454545,42.7281675955892,1657.16984256051,2020-06-27 07:00:00
"43","FRCH",2020-06-27 07:15:00,1656.04857464184,2020-06-26 08:00:00,65.0472727272727,51.2818181818182,39.6409090909091,42.7365872736271,1656.04857464184,2020-06-27 07:15:00
"44","FRCH",2020-06-27 07:30:00,1636.98702002427,2020-06-26 08:00:00,65.2927272727273,51.3090909090909,39.1336363636364,42.7043118411483,1636.98702002427,2020-06-27 07:30:00
"45","FRCH",2020-06-27 07:45:00,1644.83589545503,2020-06-26 08:00:00,65.64,51.3454545454545,40.2227272727273,42.7492167906841,1644.83589545503,2020-06-27 07:45:00
"46","FRCH",2020-06-27 08:00:00,1665.01871799128,2020-06-27 08:00:00,65.8018181818182,51.3727272727273,37.0872727272727,42.7534266297031,1665.01871799128,2020-06-27 08:00:00
"47","FRCH",2020-06-27 08:15:00,1611.19785789461,2020-06-27 08:00:00,65.5990909090909,51.4181818181818,35.2709090909091,42.7878069816914,1611.19785789461,2020-06-27 08:15:00
"48","FRCH",2020-06-27 08:30:00,1668.38252174732,2020-06-27 08:00:00,65.6772727272727,51.4454545454545,34.4890909090909,42.8144692954783,1668.38252174732,2020-06-27 08:30:00
"49","FRCH",2020-06-27 08:45:00,1668.38252174732,2020-06-27 08:00:00,65.7972727272727,51.4727272727273,33.6636363636364,42.7534266297031,1668.38252174732,2020-06-27 08:45:00
"50","FRCH",2020-06-27 09:00:00,1619.04673332535,2020-06-27 08:00:00,66.0509090909091,51.5181818181818,35.6090909090909,42.7372889134636,1619.04673332535,2020-06-27 09:00:00
"51","FRCH",2020-06-27 09:15:00,1661.65491423523,2020-06-27 08:00:00,66.0954545454545,51.5454545454545,35.9618181818182,42.7695643459424,1661.65491423523,2020-06-27 09:15:00
"52","FRCH",2020-06-27 09:30:00,1584.28742784628,2020-06-27 08:00:00,65.9536363636364,51.5818181818182,35.4181818181818,42.8165742149878,1584.28742784628,2020-06-27 09:30:00
"53","FRCH",2020-06-27 09:45:00,1647.07843129238,2020-06-27 08:00:00,65.5936363636364,51.6181818181818,36.2336363636364,42.8004364987483,1647.07843129238,2020-06-27 09:45:00
"54","FRCH",2020-06-27 10:00:00,1592.13630327702,2020-06-27 08:00:00,65.62,51.6636363636364,35.2736363636364,42.770265985779,1592.13630327702,2020-06-27 10:00:00
"55","FRCH",2020-06-27 10:15:00,1626.89560875614,2020-06-27 08:00:00,65.5990909090909,51.7090909090909,36.5390909090909,42.8032430580944,1626.89560875614,2020-06-27 10:15:00
"56","FRCH",2020-06-27 10:30:00,1645.95716337368,2020-06-27 08:00:00,65.5290909090909,51.7363636363636,41.66,42.8137676556418,1645.95716337368,2020-06-27 10:30:00
"57","FRCH",2020-06-27 10:45:00,1612.31912581329,2020-06-27 08:00:00,65.3436363636364,51.7636363636364,37.3527272727273,42.8060496174403,1612.31912581329,2020-06-27 10:45:00
"58","FRCH",2020-06-27 11:00:00,1651.56350296712,2020-06-27 08:00:00,65.1363636363636,51.8,44.4136363636364,42.8341152109002,1651.56350296712,2020-06-27 11:00:00
"59","FRCH",2020-06-27 11:15:00,1642.59335961766,2020-06-27 08:00:00,65.2890909090909,51.8454545454545,41.9590909090909,42.8376234100827,1642.59335961766,2020-06-27 11:15:00
