"","site.ID","Q","datetimeAK","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","ABS_254","MeanDischarge","DateTime","SpCond.uScm"
"2355","VAUL",242.394111649686,2020-06-28 12:30:00,256.578005760066,195.090909090909,13.3736363636364,10.8398922065448,0.640844444444444,242.394111649686,2020-06-28 12:30:00,195.090909090909
"2356","VAUL",238.50476384908,2020-06-28 12:45:00,255.632340102385,195.263636363636,13.7954545454545,10.8398161172215,0.64079,238.50476384908,2020-06-28 12:45:00,195.263636363636
"2357","VAUL",233.318966781604,2020-06-28 13:00:00,256.588055254721,195.472727272727,12.2181818181818,10.9138371943427,0.639590909090909,233.318966781604,2020-06-28 13:00:00,195.472727272727
"2358","VAUL",234.615416048502,2020-06-28 13:15:00,256.901688646559,195.763636363636,12.69,11.0308764079575,0.63875,234.615416048502,2020-06-28 13:15:00,195.763636363636
"2359","VAUL",235.911865315371,2020-06-28 13:30:00,256.863434897687,196.054545454545,12.1754545454545,10.8539687313501,0.638083333333333,235.911865315371,2020-06-28 13:30:00,196.054545454545
"2360","VAUL",232.022517514735,2020-06-28 13:45:00,256.983127315741,196.409090909091,12.7190909090909,11.0251697087121,0.637433333333333,232.022517514735,2020-06-28 13:45:00,196.409090909091
"2361","VAUL",233.318966781604,2020-06-28 14:00:00,257.045849534667,196.8,12.6027272727273,10.9076117042569,0.637116666666667,233.318966781604,2020-06-28 14:00:00,196.8
"2362","VAUL",242.394111649686,2020-06-28 14:15:00,257.007169114774,197.3,12.4945454545455,11.030305738033,0.636641666666667,242.394111649686,2020-06-28 14:15:00,197.3
"2363","VAUL",242.394111649686,2020-06-28 14:30:00,257.609061287208,197.581818181818,12.6572727272727,10.981798794447,0.636033333333333,242.394111649686,2020-06-28 14:30:00,197.581818181818
"2364","VAUL",239.801213115948,2020-06-28 14:45:00,257.909900329126,197.881818181818,12.4627272727273,10.9863641538434,0.635158333333333,239.801213115948,2020-06-28 14:45:00,197.881818181818
"2365","VAUL",242.394111649686,2020-06-28 15:00:00,258.004256923457,198.127272727273,11.83,10.9738094155035,0.634658333333333,242.394111649686,2020-06-28 15:00:00,198.127272727273
"2366","VAUL",244.987010183395,2020-06-28 15:15:00,258.363332754418,198.545454545455,11.6836363636364,11.0959327793551,0.6346,244.987010183395,2020-06-28 15:15:00,198.545454545455
"2367","VAUL",243.690560916555,2020-06-28 15:30:00,258.399293316895,198.672727272727,11.9536363636364,11.0331590876556,0.634216666666667,243.690560916555,2020-06-28 15:30:00,198.672727272727
"2368","VAUL",238.50476384908,2020-06-28 15:45:00,258.514099489098,198.863636363636,12.6881818181818,11.0771006718453,0.634441666666667,238.50476384908,2020-06-28 15:45:00,198.863636363636
"2369","VAUL",243.690560916555,2020-06-28 16:00:00,258.827102523516,198.972727272727,12.6509090909091,11.1358796740729,0.635033333333333,243.690560916555,2020-06-28 16:00:00,198.972727272727
"2370","VAUL",241.097662382817,2020-06-28 16:15:00,258.714759551071,199.190909090909,12.81,11.1050634981477,0.634575,241.097662382817,2020-06-28 16:15:00,199.190909090909
"2371","VAUL",243.690560916555,2020-06-28 16:30:00,259.012152021107,199.463636363636,11.7154545454545,11.1181889064121,0.636191666666667,243.690560916555,2020-06-28 16:30:00,199.463636363636
"2372","VAUL",242.394111649686,2020-06-28 16:45:00,258.594093629104,199.818181818182,12.4009090909091,11.1807723748034,0.640688888888889,242.394111649686,2020-06-28 16:45:00,199.818181818182
"2373","VAUL",243.690560916555,2020-06-28 17:00:00,259.147866275441,200.263636363636,11.6172727272727,11.0793833515434,0.639708333333333,243.690560916555,2020-06-28 17:00:00,200.263636363636
"2374","VAUL",242.394111649686,2020-06-28 17:15:00,259.160720213359,200.6,11.8018181818182,11.2106374341876,0.637733333333333,242.394111649686,2020-06-28 17:15:00,200.6
"2375","VAUL",243.690560916555,2020-06-28 17:30:00,259.67832058727,201.072727272727,12.5118181818182,11.1663154033817,0.638555555555556,243.690560916555,2020-06-28 17:30:00,201.072727272727
"2376","VAUL",241.097662382817,2020-06-28 17:45:00,259.065514358958,201.381818181818,12.3645454545455,11.1906639868287,0.63575,241.097662382817,2020-06-28 17:45:00,201.381818181818
"2377","VAUL",243.690560916555,2020-06-28 18:00:00,259.190069545419,201.6,11.28,11.1986533657723,0.630675,243.690560916555,2020-06-28 18:00:00,201.6
"2378","VAUL",238.50476384908,2020-06-28 18:15:00,259.369213330242,201.790909090909,11.6563636363636,11.1244662755821,0.635316666666667,238.50476384908,2020-06-28 18:15:00,201.790909090909
"2379","VAUL",237.208314582211,2020-06-28 18:30:00,259.234215216662,201.654545454545,11.7990909090909,11.1187595763367,0.637816666666667,237.208314582211,2020-06-28 18:30:00,201.654545454545
"2380","VAUL",238.50476384908,2020-06-28 18:45:00,259.062250319235,201.963636363636,11.9581818181818,11.1552824515073,0.635375,238.50476384908,2020-06-28 18:45:00,201.963636363636
"2381","VAUL",238.50476384908,2020-06-28 19:00:00,259.08718072852,202.263636363636,11.2390909090909,11.1883813071306,0.633591666666667,238.50476384908,2020-06-28 19:00:00,202.263636363636
"2382","VAUL",237.208314582211,2020-06-28 19:15:00,258.895504228363,202.636363636364,11.4809090909091,11.1244662755821,0.63155,237.208314582211,2020-06-28 19:15:00,202.636363636364
"2383","VAUL",235.911865315371,2020-06-28 19:30:00,259.102493687201,203.081818181818,11.58,11.1758265687907,0.633975,235.911865315371,2020-06-28 19:30:00,203.081818181818
"2384","VAUL",239.801213115948,2020-06-28 19:45:00,259.285478490739,203.445454545455,11.6290909090909,11.216344133433,0.632358333333333,239.801213115948,2020-06-28 19:45:00,203.445454545455
"2385","VAUL",241.097662382817,2020-06-28 20:00:00,259.32874714607,203.781818181818,11.5763636363636,11.2306108815466,0.632708333333333,241.097662382817,2020-06-28 20:00:00,203.781818181818
"2386","VAUL",239.801213115948,2020-06-28 20:15:00,259.32792892755,203.963636363636,11.8309090909091,11.2380295905656,0.632491666666667,239.801213115948,2020-06-28 20:15:00,203.963636363636
"2387","VAUL",237.208314582211,2020-06-28 20:30:00,259.168551528993,204.154545454545,12.4590909090909,11.2739817958116,0.630083333333333,237.208314582211,2020-06-28 20:30:00,204.154545454545
"2388","VAUL",238.50476384908,2020-06-28 20:45:00,259.270135614221,204.472727272727,12.1372727272727,11.393822479965,0.628033333333333,238.50476384908,2020-06-28 20:45:00,204.472727272727
"2389","VAUL",238.50476384908,2020-06-28 21:00:00,259.058966405869,204.681818181818,11.3554545454545,11.3070806514349,0.631241666666667,238.50476384908,2020-06-28 21:00:00,204.681818181818
"2390","VAUL",239.801213115948,2020-06-28 21:15:00,259.149919384218,205.072727272727,11.9054545454545,11.2425949499619,0.632866666666667,239.801213115948,2020-06-28 21:15:00,205.072727272727
"2391","VAUL",237.208314582211,2020-06-28 21:30:00,258.619076870422,205.272727272727,12.7145454545455,11.2340349010938,0.633141666666667,237.208314582211,2020-06-28 21:30:00,205.272727272727
"2392","VAUL",235.911865315371,2020-06-28 21:45:00,258.032185529832,205.509090909091,11.8509090909091,11.3702347897507,0.635144444444444,235.911865315371,2020-06-28 21:45:00,205.509090909091
"2393","VAUL",235.911865315371,2020-06-28 22:00:00,258.412229434621,205.881818181818,12.5972727272727,11.2403122702637,0.634358333333333,235.911865315371,2020-06-28 22:00:00,205.881818181818
"2394","VAUL",238.50476384908,2020-06-28 22:15:00,258.594322206594,206.263636363636,12.1363636363636,11.3892571205687,0.632725,238.50476384908,2020-06-28 22:15:00,206.263636363636
"2395","VAUL",237.208314582211,2020-06-28 22:30:00,258.537246540933,206.663636363636,12.7872727272727,11.3162113702276,0.632966666666667,237.208314582211,2020-06-28 22:30:00,206.663636363636
"2396","VAUL",237.208314582211,2020-06-28 22:45:00,258.519365613593,207.109090909091,12.7727272727273,11.3424621867564,0.631333333333333,237.208314582211,2020-06-28 22:45:00,207.109090909091
"2397","VAUL",238.50476384908,2020-06-28 23:00:00,257.945481218178,207.6,12.9672727272727,11.401241188984,0.631933333333333,238.50476384908,2020-06-28 23:00:00,207.6
"2398","VAUL",239.801213115948,2020-06-28 23:15:00,257.553835948042,207.9,12.5745454545455,11.4754282791743,0.633591666666667,239.801213115948,2020-06-28 23:15:00,207.9
"2399","VAUL",242.394111649686,2020-06-28 23:30:00,257.51966856929,208.454545454545,13.1281818181818,11.4851296678914,0.635108333333333,242.394111649686,2020-06-28 23:30:00,208.454545454545
"2400","VAUL",241.097662382817,2020-06-28 23:45:00,257.392108185156,208.772727272727,13.7754545454545,11.4446121032491,0.6339,241.097662382817,2020-06-28 23:45:00,208.772727272727
"2401","VAUL",241.097662382817,2020-06-29 00:00:00,257.527438487604,208.990909090909,12.6827272727273,11.4697215799288,0.634508333333333,241.097662382817,2020-06-29 00:00:00,208.990909090909
"2402","VAUL",243.690560916555,2020-06-29 00:15:00,257.635213011086,209.063636363636,12.2245454545455,11.4600201912117,0.637166666666667,243.690560916555,2020-06-29 00:15:00,209.063636363636
"2403","VAUL",242.394111649686,2020-06-29 00:30:00,257.275092921525,209.018181818182,13.0872727272727,11.2619977273962,0.634741666666667,242.394111649686,2020-06-29 00:30:00,209.018181818182
"2404","VAUL",243.690560916555,2020-06-29 00:45:00,257.519141375427,208.981818181818,13.12,11.5051031152503,0.636758333333333,243.690560916555,2020-06-29 00:45:00,208.981818181818
"2405","VAUL",244.987010183395,2020-06-29 01:00:00,257.292249362279,209.2,12.5545454545455,11.3778437220779,0.635058333333333,244.987010183395,2020-06-29 01:00:00,209.2
"2406","VAUL",242.394111649686,2020-06-29 01:15:00,257.148697675721,209.463636363636,13.2718181818182,11.4018118589086,0.634375,242.394111649686,2020-06-29 01:15:00,209.463636363636
"2407","VAUL",242.394111649686,2020-06-29 01:30:00,256.246423238287,209.936363636364,13.23,11.3749903724552,0.6321,242.394111649686,2020-06-29 01:30:00,209.936363636364
"2408","VAUL",244.987010183395,2020-06-29 01:45:00,256.58718996084,210.190909090909,12.7463636363636,11.4132252573993,0.629841666666667,244.987010183395,2020-06-29 01:45:00,210.190909090909
"2409","VAUL",247.579908717162,2020-06-29 02:00:00,256.512613797066,210.518181818182,12.86,11.4965430663822,0.629508333333333,247.579908717162,2020-06-29 02:00:00,210.518181818182
"2410","VAUL",248.876357984031,2020-06-29 02:15:00,256.260079251735,210.836363636364,13.0218181818182,11.4109425777012,0.629116666666667,248.876357984031,2020-06-29 02:15:00,210.836363636364
"2411","VAUL",248.876357984031,2020-06-29 02:30:00,255.666464019297,211.172727272727,13.7272727272727,11.4486067927208,0.630308333333333,248.876357984031,2020-06-29 02:30:00,211.172727272727
"2412","VAUL",250.172807250899,2020-06-29 02:45:00,255.542199961842,211.463636363636,14.4381818181818,11.4457534430981,0.629625,250.172807250899,2020-06-29 02:45:00,211.463636363636
"2413","VAUL",246.283459450264,2020-06-29 03:00:00,255.300286396475,211.772727272727,13.3954545454545,11.4834176581178,0.630983333333333,246.283459450264,2020-06-29 03:00:00,211.772727272727
"2414","VAUL",250.172807250899,2020-06-29 03:15:00,255.203322306507,211.972727272727,13.2945454545455,11.4828469881933,0.630591666666667,250.172807250899,2020-06-29 03:15:00,211.972727272727
"2415","VAUL",247.579908717162,2020-06-29 03:30:00,255.009454212609,212.2,14.41,11.5496153693644,0.630016666666667,247.579908717162,2020-06-29 03:30:00,212.2
"2416","VAUL",251.469256517768,2020-06-29 03:45:00,255.045752334146,212.472727272727,13.35,11.4725749295515,0.630175,251.469256517768,2020-06-29 03:45:00,212.472727272727
"2417","VAUL",247.579908717162,2020-06-29 04:00:00,253.89895440672,212.6,15.3363636363636,11.3955344897386,0.630516666666667,247.579908717162,2020-06-29 04:00:00,212.6
"2418","VAUL",250.172807250899,2020-06-29 04:15:00,255.268747621788,212.790909090909,13.2127272727273,11.485700337816,0.629058333333333,250.172807250899,2020-06-29 04:15:00,212.790909090909
"2419","VAUL",250.172807250899,2020-06-29 04:30:00,255.094479845844,212.963636363636,13.7636363636364,11.4063772183049,0.62895,250.172807250899,2020-06-29 04:30:00,212.963636363636
"2420","VAUL",248.876357984031,2020-06-29 04:45:00,254.777498992257,213.1,13.6881818181818,11.4976844062313,0.6286,248.876357984031,2020-06-29 04:45:00,213.1
"2421","VAUL",251.469256517768,2020-06-29 05:00:00,254.854522337258,213.2,13.4072727272727,11.5267885723829,0.628441666666667,251.469256517768,2020-06-29 05:00:00,213.2
"2422","VAUL",251.469256517768,2020-06-29 05:15:00,254.981949331128,213.4,13.2681818181818,11.3624356341153,0.628491666666667,251.469256517768,2020-06-29 05:15:00,213.4
"2423","VAUL",250.172807250899,2020-06-29 05:30:00,255.12267764645,213.563636363636,14.1272727272727,11.4411880837018,0.627933333333333,250.172807250899,2020-06-29 05:30:00,213.563636363636
"2424","VAUL",250.172807250899,2020-06-29 05:45:00,255.267380600008,213.7,14.7290909090909,11.4006705190595,0.628383333333333,250.172807250899,2020-06-29 05:45:00,213.7
"2425","VAUL",251.469256517768,2020-06-29 06:00:00,255.387634692621,213.9,13.0381818181818,11.4337693746828,0.627808333333333,251.469256517768,2020-06-29 06:00:00,213.9
"2426","VAUL",248.876357984031,2020-06-29 06:15:00,255.564684039912,214.2,14.3209090909091,11.5404846505718,0.627458333333333,248.876357984031,2020-06-29 06:15:00,214.2
"2427","VAUL",251.469256517768,2020-06-29 06:30:00,255.540040779612,214.309090909091,13.28,11.3607236243417,0.628208333333333,251.469256517768,2020-06-29 06:30:00,214.309090909091
"2428","VAUL",248.876357984031,2020-06-29 06:45:00,255.521193142042,214.445454545455,13.4745454545455,11.4035238686822,0.62785,248.876357984031,2020-06-29 06:45:00,214.445454545455
"2429","VAUL",247.579908717162,2020-06-29 07:00:00,255.825350685342,214.681818181818,13.9790909090909,11.4942603866841,0.627633333333333,247.579908717162,2020-06-29 07:00:00,214.681818181818
"2430","VAUL",248.876357984031,2020-06-29 07:15:00,256.03351529925,214.927272727273,13.8427272727273,11.5342072814019,0.627425,248.876357984031,2020-06-29 07:15:00,214.927272727273
"2431","VAUL",251.469256517768,2020-06-29 07:30:00,256.220031745474,215.245454545455,13.6718181818182,11.4971137363067,0.627883333333333,251.469256517768,2020-06-29 07:30:00,215.245454545455
"2432","VAUL",246.283459450264,2020-06-29 07:45:00,256.255212683572,215.472727272727,13.5163636363636,11.4514601423436,0.627558333333333,246.283459450264,2020-06-29 07:45:00,215.472727272727
