"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","MeanDischarge","DateTime","SpCond.uScm"
"1","VAUL",2020-09-03 16:30:00,279.149837722303,2020-09-03 08:00:00,245.241818181818,241.581818181818,22.0218181818182,14.0622750471144,279.149837722303,2020-09-03 16:30:00,241.581818181818
"2","VAUL",2020-09-03 16:45:00,277.399343670812,2020-09-03 08:00:00,245.377272727273,241.663636363636,22.1818181818182,14.2049425282494,277.399343670812,2020-09-03 16:45:00,241.663636363636
"3","VAUL",2020-09-03 17:00:00,282.650825825229,2020-09-03 08:00:00,245.004545454545,241.627272727273,19.59,14.3065217748175,282.650825825229,2020-09-03 17:00:00,241.627272727273
"4","VAUL",2020-09-03 17:15:00,282.650825825229,2020-09-03 08:00:00,244.403636363636,241.609090909091,21.4145454545455,14.1866810906641,282.650825825229,2020-09-03 17:15:00,241.609090909091
"5","VAUL",2020-09-03 17:30:00,280.900331773737,2020-09-03 08:00:00,244.04,241.7,22.2318181818182,14.0959445726622,280.900331773737,2020-09-03 17:30:00,241.7
"6","VAUL",2020-09-03 17:45:00,284.401319876662,2020-09-03 08:00:00,243.758181818182,241.681818181818,20.8654545454545,14.0805364846996,284.401319876662,2020-09-03 17:45:00,241.681818181818
"7","VAUL",2020-09-03 18:00:00,289.65280203108,2020-09-03 08:00:00,243.7,241.981818181818,21.2736363636364,14.1855397508151,289.65280203108,2020-09-03 18:00:00,241.981818181818
"8","VAUL",2020-09-03 18:15:00,293.153790134005,2020-09-03 08:00:00,243.31,241.863636363636,20.8554545454545,14.1547235748899,293.153790134005,2020-09-03 18:15:00,241.863636363636
"9","VAUL",2020-09-03 18:30:00,301.906260391348,2020-09-03 08:00:00,241.909090909091,241.3,19.7127272727273,13.9875172869996,301.906260391348,2020-09-03 18:30:00,241.3
"10","VAUL",2020-09-03 18:45:00,312.409224700124,2020-09-03 08:00:00,240.873636363636,240.981818181818,21.3409090909091,14.0006426952641,312.409224700124,2020-09-03 18:45:00,240.981818181818
"11","VAUL",2020-09-03 19:00:00,322.912189008901,2020-09-03 08:00:00,239.287272727273,240.881818181818,20.7018181818182,14.0628457170389,322.912189008901,2020-09-03 19:00:00,240.881818181818
"12","VAUL",2020-09-03 19:15:00,335.165647369227,2020-09-03 08:00:00,237.596363636364,240.763636363636,21.3681818181818,14.0080614042831,335.165647369227,2020-09-03 19:15:00,240.763636363636
"13","VAUL",2020-09-03 19:30:00,342.167623575078,2020-09-03 08:00:00,235.758181818182,240.272727272727,24.2136363636364,13.8049029111468,342.167623575078,2020-09-03 19:30:00,240.272727272727
"14","VAUL",2020-09-03 19:45:00,356.17157598678,2020-09-03 08:00:00,234.430909090909,240.027272727273,24.7781818181818,13.7369931901266,356.17157598678,2020-09-03 19:45:00,240.027272727273
"15","VAUL",2020-09-03 20:00:00,375.427010552899,2020-09-03 08:00:00,230.847272727273,239.3,26.5936363636364,13.4853277534044,375.427010552899,2020-09-03 20:00:00,239.3
"16","VAUL",2020-09-03 20:15:00,405.185409427853,2020-09-03 08:00:00,225.322727272727,237.963636363636,29.5154545454545,13.1948567618135,405.185409427853,2020-09-03 20:15:00,237.963636363636
"17","VAUL",2020-09-03 20:30:00,441.945784508658,2020-09-03 08:00:00,219.42,236.654545454545,35.9954545454545,13.1058322535852,441.945784508658,2020-09-03 20:30:00,236.654545454545
"18","VAUL",2020-09-03 20:45:00,487.458629846806,2020-09-03 08:00:00,212.056363636364,235.072727272727,40.1636363636364,12.9060977799962,487.458629846806,2020-09-03 20:45:00,235.072727272727
