"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","MeanDischarge","DateTime","SpCond.uScm"
"1","VAUL",2020-07-27 07:30:00,77.8430218036519,2020-07-26 08:00:00,227.450909090909,360.209090909091,14.7427272727273,16.2730503347826,77.8430218036519,2020-07-27 07:30:00,360.209090909091
"2","VAUL",2020-07-27 07:45:00,79.5935158551438,2020-07-26 08:00:00,227.326363636364,360.181818181818,14.1827272727273,16.0875826093071,79.5935158551438,2020-07-27 07:45:00,360.181818181818
"3","VAUL",2020-07-27 08:00:00,76.0925277522183,2020-07-27 08:00:00,227.108181818182,360.3,14.1445454545455,16.2154126724041,76.0925277522183,2020-07-27 08:00:00,360.3
"4","VAUL",2020-07-27 08:15:00,77.8430218036519,2020-07-27 08:00:00,226.885454545455,360.381818181818,15.6818181818182,16.1223934747041,77.8430218036519,2020-07-27 08:15:00,360.381818181818
"5","VAUL",2020-07-27 08:30:00,76.0925277522183,2020-07-27 08:00:00,226.792727272727,360.427272727273,15.4118181818182,16.1897325257998,76.0925277522183,2020-07-27 08:30:00,360.427272727273
"6","VAUL",2020-07-27 08:45:00,77.8430218036519,2020-07-27 08:00:00,226.576363636364,360.581818181818,14.4345454545455,16.1383722325912,77.8430218036519,2020-07-27 08:45:00,360.581818181818
"7","VAUL",2020-07-27 09:00:00,79.5935158551438,2020-07-27 08:00:00,226.6,360.781818181818,14.9009090909091,16.1663350588937,79.5935158551438,2020-07-27 09:00:00,360.781818181818
"8","VAUL",2020-07-27 09:15:00,79.5935158551438,2020-07-27 08:00:00,226.792727272727,360.972727272727,14.32,16.0898652890053,79.5935158551438,2020-07-27 09:15:00,360.972727272727
"9","VAUL",2020-07-27 09:30:00,79.5935158551438,2020-07-27 08:00:00,226.751818181818,361.190909090909,15.8563636363636,16.1115507461378,79.5935158551438,2020-07-27 09:30:00,361.190909090909
"10","VAUL",2020-07-27 09:45:00,83.0945039580693,2020-07-27 08:00:00,226.989090909091,361.472727272727,13.4927272727273,16.1577750100256,83.0945039580693,2020-07-27 09:45:00,361.472727272727
"11","VAUL",2020-07-27 10:00:00,83.0945039580693,2020-07-27 08:00:00,227.152727272727,361.709090909091,14.7045454545455,15.9734486243991,83.0945039580693,2020-07-27 10:00:00,361.709090909091
"12","VAUL",2020-07-27 10:15:00,86.5954920609947,2020-07-27 08:00:00,227.31,361.863636363636,13.3363636363636,15.9666005853046,86.5954920609947,2020-07-27 10:15:00,361.863636363636
"13","VAUL",2020-07-27 10:30:00,86.5954920609947,2020-07-27 08:00:00,227.473636363636,362.009090909091,13.7318181818182,15.9860033627389,86.5954920609947,2020-07-27 10:30:00,362.009090909091
"14","VAUL",2020-07-27 10:45:00,84.8449980095029,2020-07-27 08:00:00,227.616363636364,362.063636363636,14.1990909090909,15.9580405364365,84.8449980095029,2020-07-27 10:45:00,362.063636363636
"15","VAUL",2020-07-27 11:00:00,90.0964801639202,2020-07-27 08:00:00,227.648181818182,362.254545454545,13.8081818181818,15.9380670890776,90.0964801639202,2020-07-27 11:00:00,362.254545454545
"16","VAUL",2020-07-27 11:15:00,90.0964801639202,2020-07-27 08:00:00,227.546363636364,362.481818181818,14.1145454545455,15.9055389033788,90.0964801639202,2020-07-27 11:15:00,362.481818181818
"17","VAUL",2020-07-27 11:30:00,84.8449980095029,2020-07-27 08:00:00,227.466363636364,362.854545454545,14.42,15.7343379260168,84.8449980095029,2020-07-27 11:30:00,362.854545454545
"18","VAUL",2020-07-27 11:45:00,88.3459861124866,2020-07-27 08:00:00,227.679090909091,363.345454545455,15.0290909090909,15.7623007523193,88.3459861124866,2020-07-27 11:45:00,363.345454545455
"19","VAUL",2020-07-27 12:00:00,93.5974682668457,2020-07-27 08:00:00,227.850909090909,363.563636363636,13.8245454545455,15.7908342485462,93.5974682668457,2020-07-27 12:00:00,363.563636363636
"20","VAUL",2020-07-27 12:15:00,93.5974682668457,2020-07-27 08:00:00,227.768181818182,363.963636363636,13.8772727272727,15.6607215057511,93.5974682668457,2020-07-27 12:15:00,363.963636363636
"21","VAUL",2020-07-27 12:30:00,91.846974215412,2020-07-27 08:00:00,227.700909090909,363.981818181818,15.3218181818182,15.6424600681659,91.846974215412,2020-07-27 12:30:00,363.981818181818
"22","VAUL",2020-07-27 12:45:00,97.0984563697712,2020-07-27 08:00:00,227.770909090909,364.072727272727,14.84,15.601371833599,97.0984563697712,2020-07-27 12:45:00,364.072727272727
"23","VAUL",2020-07-27 13:00:00,98.848950421263,2020-07-27 08:00:00,227.77,364.263636363636,14.3054545454545,15.502075266729,98.848950421263,2020-07-27 13:00:00,364.263636363636
"24","VAUL",2020-07-27 13:15:00,95.3479623183375,2020-07-27 08:00:00,227.874545454545,364.672727272727,15.5618181818182,15.5134886652198,95.3479623183375,2020-07-27 13:15:00,364.672727272727
"25","VAUL",2020-07-27 13:30:00,97.0984563697712,2020-07-27 08:00:00,228.067272727273,364.963636363636,13.2836363636364,15.3942186509909,97.0984563697712,2020-07-27 13:30:00,364.963636363636
"26","VAUL",2020-07-27 13:45:00,98.848950421263,2020-07-27 08:00:00,228.019090909091,365.209090909091,15.2509090909091,15.380522572802,98.848950421263,2020-07-27 13:45:00,365.209090909091
"27","VAUL",2020-07-27 14:00:00,98.848950421263,2020-07-27 08:00:00,228.035454545455,365.372727272727,16.2836363636364,15.2966340938946,98.848950421263,2020-07-27 14:00:00,365.372727272727
"28","VAUL",2020-07-27 14:15:00,102.349938524188,2020-07-27 08:00:00,228.186363636364,365.472727272727,14.9890909090909,15.3525597464995,102.349938524188,2020-07-27 14:15:00,365.472727272727
"29","VAUL",2020-07-27 14:30:00,104.100432575622,2020-07-27 08:00:00,228.322727272727,365.381818181818,14.3127272727273,15.2583992089504,104.100432575622,2020-07-27 14:30:00,365.381818181818
"30","VAUL",2020-07-27 14:45:00,105.850926627114,2020-07-27 08:00:00,228.646363636364,365.272727272727,14.3990909090909,15.2481271503086,105.850926627114,2020-07-27 14:45:00,365.272727272727
"31","VAUL",2020-07-27 15:00:00,107.601420678606,2020-07-27 08:00:00,228.969090909091,365.354545454545,14.8109090909091,15.096328950381,107.601420678606,2020-07-27 15:00:00,365.354545454545
"32","VAUL",2020-07-27 15:15:00,112.852902833023,2020-07-27 08:00:00,229.099090909091,365.336363636364,16.4772727272727,15.0968996203055,112.852902833023,2020-07-27 15:15:00,365.336363636364
"33","VAUL",2020-07-27 15:30:00,114.603396884457,2020-07-27 08:00:00,229.235454545455,365.5,14.6872727272727,14.9576561587178,114.603396884457,2020-07-27 15:30:00,365.5
"34","VAUL",2020-07-27 15:45:00,114.603396884457,2020-07-27 08:00:00,229.285454545455,365.772727272727,14.4081818181818,14.9918963541902,114.603396884457,2020-07-27 15:45:00,365.772727272727
"35","VAUL",2020-07-27 16:00:00,111.102408781531,2020-07-27 08:00:00,229.348181818182,365.945454545455,13.7481818181818,15.0192885105681,111.102408781531,2020-07-27 16:00:00,365.945454545455
"36","VAUL",2020-07-27 16:15:00,114.603396884457,2020-07-27 08:00:00,229.156363636364,366.245454545455,15.6181818181818,14.8840397384521,114.603396884457,2020-07-27 16:15:00,366.245454545455
"37","VAUL",2020-07-27 16:30:00,114.603396884457,2020-07-27 08:00:00,228.847272727273,366.363636363636,15.68,14.8315381053944,114.603396884457,2020-07-27 16:30:00,366.363636363636
"38","VAUL",2020-07-27 16:45:00,114.603396884457,2020-07-27 08:00:00,228.631818181818,366.645454545455,15.1127272727273,14.8001512595447,114.603396884457,2020-07-27 16:45:00,366.645454545455
"39","VAUL",2020-07-27 17:00:00,116.35389093589,2020-07-27 08:00:00,228.292727272727,366.663636363636,16.8181818181818,14.7544976655815,116.35389093589,2020-07-27 17:00:00,366.663636363636
"40","VAUL",2020-07-27 17:15:00,118.104384987382,2020-07-27 08:00:00,226.74,366.672727272727,16.5790909090909,14.7248228295054,118.104384987382,2020-07-27 17:15:00,366.672727272727
"41","VAUL",2020-07-27 17:30:00,121.605373090308,2020-07-27 08:00:00,227.298181818182,366.618181818182,18.8818181818182,14.6032701355784,121.605373090308,2020-07-27 17:30:00,366.618181818182
"42","VAUL",2020-07-27 17:45:00,121.605373090308,2020-07-27 08:00:00,227.051818181818,366.681818181818,17.6718181818182,14.5530511822188,121.605373090308,2020-07-27 17:45:00,366.681818181818
"43","VAUL",2020-07-27 18:00:00,123.3558671418,2020-07-27 08:00:00,226.840909090909,366.536363636364,16.4163636363636,14.5781606588986,123.3558671418,2020-07-27 18:00:00,366.536363636364
